32,715,Side,Fingerfood;Chicken,HONEY CHICKEN WING (5pcs)
64,944,Main,Noodlesoup;Pork,Ham & Egg Soup Ndl
8,836,Side,Bread;Pork,Ham Egg Toast N French Fries
86,594,Side,Dimsum;Seafood,Har Gao
5,352,Dessert,Dessert;Cold,Home-Made Cold Beancurd
44,1914,Dessert,Dessert;Cold,Homemade Cold Beancurd
50,424,Drink,Drink;Hot,Hot Coffee-Tea
14,473,Drink,Drink;Hot,Hot Honey Green Tea
49,473,Drink,Drink;Hot,Hot Honey with Lemon
5,836,Drink,Drink;Cold,ICED MILO FLOAT
38,545,Drink,Drink;Cold,Ice Milo Dinosaur
124,473,Drink,Drink;Cold,Iced Coffee-Tea
15,836,Drink,Drink;Cold,Iced Coffee-Tea Float
24,594,Drink,Drink;Cold,Iced Honey Green Tea
89,594,Drink,Drink;Cold,Iced Lemon Tea
105,667,Drink,Drink;Cold,Iced Lychee Tea
192,473,Drink,Drink;Cold,Iced Milk Tea
9,836,Drink,Drink;Cold,Iced Milk Tea Float
20,667,Drink,Drink;Cold,Iced Peach Tea
43,473,Drink,Drink;Cold,Iced Soy Milk
27,667,Drink,Drink;Cold,Iced Yuzu Tea
8,352,Side,Bread;Sweet,Kaya Butter Bread
11,424,Side,Bread;Savoury,Kaya Butter Bread + Kopi
31,206,Drink,Drink;Hot,Kopi
20,473,Side,Bread;Savoury,L.Meat'N'Egg S'wich
6,473,Drink,Drink;Hot,LEMON COKE
6,242,Side,Addons;Pork,LUNCHEON MEAT (2pcs)
8,594,Drink,Drink;Cold,Lime Juice
25,594,Side,Fingerfood;Pork,Luncheon Meat Fries
37,1273,Main,Spaghetti;Pork,Luncheon Mushrm Cream Spag
10,473,Side,Bread;Savoury,Luncheon N Egg Sandwich
57,1067,Main,Noodlesoup;Pork,LuncheonMeatSoup Ndl
30,715,Drink,Drink;Cold,Lychee Ice-blended
60,836,Dessert,Dessert;Cold,Mango Pomelo
31,909,Dessert,Dessert;Cold,Mango SnowIce
55,424,Drink,Drink;Hot,Milk Tea
15,229,Drink,Drink;Hot,Milo
49,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
27,1394,Main,Baked Rice;Vegetarian,Mush Bk Rice
27,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
84,788,Side,Dimsum;Pork,Pan Fried Dumpling
18,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
16,1430,Drink,Drink;Cold,Peach Ice-blended
13,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
221,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
149,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
33,1394,Main,Rice;Pork,Pork Chop Frag Rice
25,1394,Main,Noodle;Pork,Pork Chop Noodle
22,1030,Main,Porridge;Pork,Pork N Century Egg Congee
101,1394,Main,Noodle;Pork,Pork Ribs BH
10,1030,Main,Porridge;Pork,Pork n Century Egg Congee
56,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
15,1067,Main,Rice;Chicken,Pumpkin Chix Chop Rice
26,594,Drink,Drink;Cold,RAINBOW SPRITE
48,594,Side,Dimsum;Pork,Radish Cake
18,909,Dessert,Dessert;Cold,Red Bean Snow
84,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
77,1394,Main,Rice;Pork,SH Pork Chop Rice
63,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
12,594,Drink,Drink;Cold,SOUR PLUM COKE
18,667,Dessert,Dessert;Cold,SOY MILK WITH GLUTINOUS BALL
94,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
72,594,Side,Dimsum;Pork,SPRING ROLL
100,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
26,1151,Main,Porridge;Seafood,Sampan Congee
12,1321,Main,Noodle;Seafood,Seafood Ee Noodle
17,1273,Main,Noodle;Seafood,Seafood Egg Hor Fun
55,1273,Main,Rice;Seafood,Seafood Muifan
60,1273,Main,Noodle;Seafood,Seafood Sauteed HF
27,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
53,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
92,545,Side,Dimsum;Seafood;Pork,Siew Mai
242,1394,Main,Noodle;Pork,Signature Fried Noodles
346,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
93,1200,Main,Porridge;Seafood,Sliced Empress Congee
20,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
6,352,Side,Bread,Soft Boiled Eggs
16,836,Side,Soup,Soup Of The Day
22,1030,Main,Porridge;Pork,Spicy Pork Por
46,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
7,352,Drink,Drink;Cold,Sprite
32,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
19,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
24,206,Drink,Drink;Hot,Teh
26,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
29,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
13,182,Side,Addons;Vegetarian,WHITE RICE
17,715,Side,Soup;Pork;Seafood,Wanton Soup
61,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
68,73,Drink,Drink;Hot,Warm Water
11,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
26,715,Drink,Drink;Cold,Watermelon Ice
11,715,Drink,Drink;Cold,Watermelon Ice-Blended
199,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
44,388,Drink,Drink;Hot,Yuzu Tea
