42,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
2,352,Drink,Drink;Cold,Sprite
21,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
31,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
46,206,Drink,Drink;Hot,Teh
33,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
32,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
27,182,Side,Addons;Vegetarian,WHITE RICE
27,715,Side,Soup;Pork;Seafood,Wanton Soup
72,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
93,73,Drink,Drink;Hot,Warm Water
17,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
10,715,Drink,Drink;Cold,Watermelon Ice
11,715,Drink,Drink;Cold,Watermelon Ice-Blended
144,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
55,388,Drink,Drink;Hot,Yuzu Tea
