uscore,price,item_type,item_cat,item_desc
488,944,Main,Noodlesoup;Pork,Ham & Egg Soup Ndl
125,836,Side,Bread;Pork,Ham Egg Toast N French Fries
1380,594,Side,Dimsum;Seafood,Har Gao
165,352,Dessert,Dessert;Cold,Home-Made Cold Beancurd
260,1914,Dessert,Dessert;Cold,Homemade Cold Beancurd
155,424,Drink,Drink;Hot,Hot Coffee-Tea
48,473,Drink,Drink;Hot,Hot Honey Green Tea
179,473,Drink,Drink;Hot,Hot Honey with Lemon
17,836,Drink,Drink;Cold,ICED MILO FLOAT
89,545,Drink,Drink;Cold,Ice Milo Dinosaur
444,473,Drink,Drink;Cold,Iced Coffee-Tea
69,836,Drink,Drink;Cold,Iced Coffee-Tea Float
100,594,Drink,Drink;Cold,Iced Honey Green Tea
213,594,Drink,Drink;Cold,Iced Lemon Tea
378,667,Drink,Drink;Cold,Iced Lychee Tea
801,473,Drink,Drink;Cold,Iced Milk Tea
24,836,Drink,Drink;Cold,Iced Milk Tea Float
69,667,Drink,Drink;Cold,Iced Peach Tea
138,473,Drink,Drink;Cold,Iced Soy Milk
34,667,Drink,Drink;Cold,Iced Yuzu Tea
533,352,Side,Bread;Sweet,Kaya Butter Bread
94,424,Side,Bread;Savoury,Kaya Butter Bread + Kopi
55,206,Drink,Drink;Hot,Kopi
627,473,Side,Bread;Savoury,L.Meat'N'Egg S'wich
17,473,Drink,Drink;Hot,LEMON COKE
188,242,Side,Addons;Pork,LUNCHEON MEAT (2pcs)
28,594,Drink,Drink;Cold,Lime Juice
314,594,Side,Fingerfood;Pork,Luncheon Meat Fries
451,1273,Main,Spaghetti;Pork,Luncheon Mushrm Cream Spag
784,473,Side,Bread;Savoury,Luncheon N Egg Sandwich
713,1067,Main,Noodlesoup;Pork,LuncheonMeatSoup Ndl
89,715,Drink,Drink;Cold,Lychee Ice-blended
1087,836,Dessert,Dessert;Cold,Mango Pomelo
354,909,Dessert,Dessert;Cold,Mango SnowIce
134,424,Drink,Drink;Hot,Milk Tea
48,229,Drink,Drink;Hot,Milo
376,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
75,1394,Main,Baked Rice;Vegetarian,Mush Bk Rice
113,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
941,788,Side,Dimsum;Pork,Pan Fried Dumpling
251,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
55,1430,Drink,Drink;Cold,Peach Ice-blended
690,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
1014,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
676,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
188,1394,Main,Rice;Pork,Pork Chop Frag Rice
263,1394,Main,Noodle;Pork,Pork Chop Noodle
413,1030,Main,Porridge;Pork,Pork N Century Egg Congee
113,1394,Main,Noodle;Pork,Pork Ribs BH
150,1030,Main,Porridge;Pork,Pork n Century Egg Congee
502,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
52,594,Drink,Drink;Cold,RAINBOW SPRITE
690,594,Side,Dimsum;Pork,Radish Cake
142,909,Dessert,Dessert;Cold,Red Bean Snow
488,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
225,1394,Main,Rice;Pork,SH Pork Chop Rice
451,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
45,594,Drink,Drink;Cold,SOUR PLUM COKE
283,667,Dessert,Dessert;Cold,SOY MILK WITH GLUTINOUS BALL
788,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
910,594,Side,Dimsum;Pork,SPRING ROLL
601,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
113,1151,Main,Porridge;Seafood,Sampan Congee
300,1273,Main,Noodle;Seafood,Seafood Egg Hor Fun
263,1273,Main,Rice;Seafood,Seafood Muifan
338,1273,Main,Noodle;Seafood,Seafood Sauteed HF
451,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
520,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
1506,545,Side,Dimsum;Seafood;Pork,Siew Mai
1577,1394,Main,Noodle;Pork,Signature Fried Noodles
1614,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
1276,1200,Main,Porridge;Seafood,Sliced Empress Congee
300,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
220,352,Side,Bread,Soft Boiled Eggs
282,836,Side,Soup,Soup Of The Day
375,1030,Main,Porridge;Pork,Spicy Pork Por
1035,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
14,352,Drink,Drink;Cold,Sprite
375,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
157,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
72,206,Drink,Drink;Hot,Teh
38,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
75,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
94,182,Side,Addons;Vegetarian,WHITE RICE
533,715,Side,Soup;Pork;Seafood,Wanton Soup
488,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
120,73,Drink,Drink;Hot,Warm Water
283,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
72,715,Drink,Drink;Cold,Watermelon Ice
62,715,Drink,Drink;Cold,Watermelon Ice-Blended
1089,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
76,388,Drink,Drink;Hot,Yuzu Tea
