uscore,price,item_type,item_cat,item_desc
3218,594,Side,Dimsum;Chicken,Chix Feet
726,594,Side,Fingerfood;Chicken,Chix Wing BP
962,594,Side,Fingerfood;Chicken,Chix Wing Home-made Sour 'N' Spicy Powde
2433,594,Side,Fingerfood;Chicken,Chix Wing Honey Sweet Sauce
1943,594,Side,Fingerfood;Chicken,Chix Wing Japanese Sesame Sauce
373,594,Side,Fingerfood;Chicken,Chix Wing Nachos Cheese
253,1442,Main,Spaghetti;Chicken,Chs Bk Pork Chop Spag
131,1200,Main,Noodle;Pork,Chye Poh N Floss Dry Noodles
420,836,Dessert,Dessert;Cold,Coffee-Tea Snow Ice
11,352,Drink,Drink;Cold,Coke
28,121,Drink,Drink;Cold,Coke Float (Promo)
124,73,Drink,Drink;Cold,Cold / Iced Water
549,594,Side,Bread;Sweet,Condensed & Peanut TT
2198,473,Side,Dimsum;Chicken,Custard Bun
3689,100000,Side,Fingerfood;Seafood,Deep Fried Prawn (3pcs)
1040,1151,Side,Fingerfood;Seafood,Deep-fried Prawns with Mango sauce
356,1273,Main,Friedrice;Pork,Diced Pork Fried Rice
432,473,Side,Bread;Savoury,Egg & Ham Sandwich
225,1394,Main,Noodle;Chicken,F'mented Pork Dry Curry Ramen
373,594,Side,Fingerfood;Vegetarian,F.Fries Curry Mayo
373,788,Side,Bread;Savoury,F.Toast Chicken Floss
1472,2364,Side,Bread;Sweet,F.Toast Ice Cream
66,1273,Main,Noodle;Pork,Fermented Pork Dry Noodle
580,1394,Main,Western;Fish,Fish & Chips
337,1394,Main,Bakedrice;Fish,Fish Bk Rice
459,1273,Main,Noodle;Fish,Fish Egg Sauteed HF
94,1273,Main,Spaghetti;Fish,Fish Fillet Spag
534,1394,Main,Noodlesoup;Fish,Fish Papaya Soup Beehoon
384,1273,Main,Rice;Fish,Fish Slice Muifan
543,1030,Main,Porridge;Fish,Fish Slice Por
962,594,Side,Bread;Sweet,French Toast
41,594,Drink,Drink;Cold,Fresh  Lime Juice
101,352,Drink,Drink;Hot,Fresh Soy Milk
234,1394,Main,Noodle;Pork,Fried Spare Ribs Bee Hoon
177,121,Side,Fingerfood;Seafood,Fried Wanton 3pcs
854,958,Dessert,Dessert;Cold,Fruit Jelly Pudding
883,594,Side,Fingerfood;Chicken,HAM BO LO BUN
1452,715,Side,Fingerfood;Chicken,HONEY CHICKEN WING (5pcs)
337,944,Main,Noodlesoup;Pork,Ham & Egg Soup Ndl
706,836,Side,Bread;Pork,Ham Egg Toast N French Fries
4592,594,Side,Dimsum;Seafood,Har Gao
151,352,Dessert,Dessert;Cold,Home-Made Cold Beancurd
527,1914,Dessert,Dessert;Cold,Homemade Cold Beancurd
180,424,Drink,Drink;Hot,Hot Coffee-Tea
33,473,Drink,Drink;Hot,Hot Honey Green Tea
136,473,Drink,Drink;Hot,Hot Honey with Lemon
6,836,Drink,Drink;Cold,ICED MILO FLOAT
54,545,Drink,Drink;Cold,Ice Milo Dinosaur
137,473,Drink,Drink;Cold,Iced Coffee-Tea
11,836,Drink,Drink;Cold,Iced Coffee-Tea Float
29,594,Drink,Drink;Cold,Iced Honey Green Tea
205,594,Drink,Drink;Cold,Iced Lemon Tea
219,667,Drink,Drink;Cold,Iced Lychee Tea
297,473,Drink,Drink;Cold,Iced Milk Tea
13,836,Drink,Drink;Cold,Iced Milk Tea Float
24,667,Drink,Drink;Cold,Iced Peach Tea
73,473,Drink,Drink;Cold,Iced Soy Milk
30,667,Drink,Drink;Cold,Iced Yuzu Tea
392,352,Side,Bread;Sweet,Kaya Butter Bread
1511,424,Side,Bread;Savoury,Kaya Butter Bread + Kopi
103,206,Drink,Drink;Hot,Kopi
962,473,Side,Bread;Savoury,L.Meat'N'Egg S'wich
11,473,Drink,Drink;Hot,LEMON COKE
530,242,Side,Addons;Pork,LUNCHEON MEAT (2pcs)
18,594,Drink,Drink;Cold,Lime Juice
706,594,Side,Fingerfood;Pork,Luncheon Meat Fries
140,1273,Main,Spaghetti;Pork,Luncheon Mushrm Cream Spag
785,473,Side,Bread;Savoury,Luncheon N Egg Sandwich
412,1067,Main,Noodlesoup;Pork,LuncheonMeatSoup Ndl
24,715,Drink,Drink;Cold,Lychee Ice-blended
1362,836,Dessert,Dessert;Cold,Mango Pomelo
264,909,Dessert,Dessert;Cold,Mango SnowIce
183,424,Drink,Drink;Hot,Milk Tea
38,229,Drink,Drink;Hot,Milo
3788,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
84,1394,Main,Baked Rice;Vegetarian,Mush Bk Rice
159,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
3022,788,Side,Dimsum;Pork,Pan Fried Dumpling
1217,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
18,1430,Drink,Drink;Cold,Peach Ice-blended
353,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
2228,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
580,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
112,1394,Main,Rice;Pork,Pork Chop Frag Rice
253,1394,Main,Noodle;Pork,Pork Chop Noodle
253,1030,Main,Porridge;Pork,Pork N Century Egg Congee
571,1394,Main,Noodle;Pork,Pork Ribs BH
112,1030,Main,Porridge;Pork,Pork n Century Egg Congee
1256,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
243,1067,Main,Rice;Chicken,Pumpkin Chix Chop Rice
55,594,Drink,Drink;Cold,RAINBOW SPRITE
3160,594,Side,Dimsum;Pork,Radish Cake
245,909,Dessert,Dessert;Cold,Red Bean Snow
637,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
393,1394,Main,Rice;Pork,SH Pork Chop Rice
122,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
12,594,Drink,Drink;Cold,SOUR PLUM COKE
169,667,Dessert,Dessert;Cold,SOY MILK WITH GLUTINOUS BALL
1264,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
3179,594,Side,Dimsum;Pork,SPRING ROLL
477,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
459,1151,Main,Porridge;Seafood,Sampan Congee
187,1321,Main,Noodle;Seafood,Seafood Ee Noodle
346,1273,Main,Noodle;Seafood,Seafood Egg Hor Fun
300,1273,Main,Rice;Seafood,Seafood Muifan
496,1273,Main,Noodle;Seafood,Seafood Sauteed HF
103,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
1010,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
5043,545,Side,Dimsum;Seafood;Pork,Siew Mai
1910,1394,Main,Noodle;Pork,Signature Fried Noodles
2949,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
917,1200,Main,Porridge;Seafood,Sliced Empress Congee
206,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
334,352,Side,Bread,Soft Boiled Eggs
1727,836,Side,Soup,Soup Of The Day
206,1030,Main,Porridge;Pork,Spicy Pork Por
1217,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
7,352,Drink,Drink;Cold,Sprite
112,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
922,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
114,206,Drink,Drink;Hot,Teh
271,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
187,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
1511,182,Side,Addons;Vegetarian,WHITE RICE
1433,715,Side,Soup;Pork;Seafood,Wanton Soup
403,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
250,73,Drink,Drink;Hot,Warm Water
226,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
15,715,Drink,Drink;Cold,Watermelon Ice
13,715,Drink,Drink;Cold,Watermelon Ice-Blended
740,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
111,388,Drink,Drink;Hot,Yuzu Tea
