43,594,Side,Bread;Sweet,French Toast
18,594,Drink,Drink;Cold,Fresh  Lime Juice
44,352,Drink,Drink;Hot,Fresh Soy Milk
35,1394,Main,Noodle;Pork,Fried Spare Ribs Bee Hoon
23,121,Side,Fingerfood;Seafood,Fried Wanton 3pcs
77,958,Dessert,Dessert;Cold,Fruit Jelly Pudding
20,594,Side,Fingerfood;Chicken,HAM BO LO BUN
43,715,Side,Fingerfood;Chicken,HONEY CHICKEN WING (5pcs)
46,944,Main,Noodlesoup;Pork,Ham & Egg Soup Ndl
31,836,Side,Bread;Pork,Ham Egg Toast N French Fries
138,594,Side,Dimsum;Seafood,Har Gao
6,352,Dessert,Dessert;Cold,Home-Made Cold Beancurd
40,1914,Dessert,Dessert;Cold,Homemade Cold Beancurd
107,424,Drink,Drink;Hot,Hot Coffee-Tea
15,473,Drink,Drink;Hot,Hot Honey Green Tea
59,473,Drink,Drink;Hot,Hot Honey with Lemon
5,836,Drink,Drink;Cold,ICED MILO FLOAT
36,545,Drink,Drink;Cold,Ice Milo Dinosaur
186,473,Drink,Drink;Cold,Iced Coffee-Tea
15,836,Drink,Drink;Cold,Iced Coffee-Tea Float
23,594,Drink,Drink;Cold,Iced Honey Green Tea
99,594,Drink,Drink;Cold,Iced Lemon Tea
99,667,Drink,Drink;Cold,Iced Lychee Tea
252,473,Drink,Drink;Cold,Iced Milk Tea
11,836,Drink,Drink;Cold,Iced Milk Tea Float
14,667,Drink,Drink;Cold,Iced Peach Tea
40,473,Drink,Drink;Cold,Iced Soy Milk
21,667,Drink,Drink;Cold,Iced Yuzu Tea
18,352,Side,Bread;Sweet,Kaya Butter Bread
27,424,Side,Bread;Savoury,Kaya Butter Bread + Kopi
60,206,Drink,Drink;Hot,Kopi
36,473,Side,Bread;Savoury,L.Meat'N'Egg S'wich
8,473,Drink,Drink;Hot,LEMON COKE
15,242,Side,Addons;Pork,LUNCHEON MEAT (2pcs)
8,594,Drink,Drink;Cold,Lime Juice
25,594,Side,Fingerfood;Pork,Luncheon Meat Fries
27,1273,Main,Spaghetti;Pork,Luncheon Mushrm Cream Spag
12,473,Side,Bread;Savoury,Luncheon N Egg Sandwich
62,1067,Main,Noodlesoup;Pork,LuncheonMeatSoup Ndl
22,715,Drink,Drink;Cold,Lychee Ice-blended
59,836,Dessert,Dessert;Cold,Mango Pomelo
19,909,Dessert,Dessert;Cold,Mango SnowIce
89,424,Drink,Drink;Hot,Milk Tea
18,229,Drink,Drink;Hot,Milo
41,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
26,1394,Main,Baked Rice;Vegetarian,Mush Bk Rice
20,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
110,788,Side,Dimsum;Pork,Pan Fried Dumpling
17,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
11,1430,Drink,Drink;Cold,Peach Ice-blended
15,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
225,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
131,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
36,1394,Main,Rice;Pork,Pork Chop Frag Rice
25,1394,Main,Noodle;Pork,Pork Chop Noodle
19,1030,Main,Porridge;Pork,Pork N Century Egg Congee
101,1394,Main,Noodle;Pork,Pork Ribs BH
7,1030,Main,Porridge;Pork,Pork n Century Egg Congee
56,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
17,1067,Main,Rice;Chicken,Pumpkin Chix Chop Rice
23,594,Drink,Drink;Cold,RAINBOW SPRITE
81,594,Side,Dimsum;Pork,Radish Cake
13,909,Dessert,Dessert;Cold,Red Bean Snow
57,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
62,1394,Main,Rice;Pork,SH Pork Chop Rice
40,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
12,594,Drink,Drink;Cold,SOUR PLUM COKE
13,667,Dessert,Dessert;Cold,SOY MILK WITH GLUTINOUS BALL
67,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
69,594,Side,Dimsum;Pork,SPRING ROLL
94,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
25,1151,Main,Porridge;Seafood,Sampan Congee
11,1321,Main,Noodle;Seafood,Seafood Ee Noodle
13,1273,Main,Noodle;Seafood,Seafood Egg Hor Fun
44,1273,Main,Rice;Seafood,Seafood Muifan
51,1273,Main,Noodle;Seafood,Seafood Sauteed HF
26,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
39,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
155,545,Side,Dimsum;Seafood;Pork,Siew Mai
236,1394,Main,Noodle;Pork,Signature Fried Noodles
320,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
93,1200,Main,Porridge;Seafood,Sliced Empress Congee
19,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
15,352,Side,Bread,Soft Boiled Eggs
16,836,Side,Soup,Soup Of The Day
22,1030,Main,Porridge;Pork,Spicy Pork Por
39,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
6,352,Drink,Drink;Cold,Sprite
44,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
36,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
29,206,Drink,Drink;Hot,Teh
19,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
18,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
13,182,Side,Addons;Vegetarian,WHITE RICE
30,715,Side,Soup;Pork;Seafood,Wanton Soup
57,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
68,73,Drink,Drink;Hot,Warm Water
11,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
20,715,Drink,Drink;Cold,Watermelon Ice
9,715,Drink,Drink;Cold,Watermelon Ice-Blended
181,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
43,388,Drink,Drink;Hot,Yuzu Tea
