14,594,Side,Fingerfood;Vegetarian,F.Fries Curry Mayo
18,788,Side,Bread;Savoury,F.Toast Chicken Floss
24,2364,Side,Bread;Sweet,F.Toast Ice Cream
17,1273,Main,Noodle;Pork,Fermented Pork Dry Noodle
129,1394,Main,Western;Fish,Fish & Chips
63,1394,Main,Bakedrice;Fish,Fish Bk Rice
80,1273,Main,Noodle;Fish,Fish Egg Sauteed HF
30,1273,Main,Spaghetti;Fish,Fish Fillet Spag
116,1394,Main,Noodlesoup;Fish,Fish Papaya Soup Beehoon
90,1273,Main,Rice;Fish,Fish Slice Muifan
82,1030,Main,Porridge;Fish,Fish Slice Por
25,594,Side,Bread;Sweet,French Toast
18,594,Drink,Drink;Cold,Fresh  Lime Juice
36,352,Drink,Drink;Hot,Fresh Soy Milk
54,1394,Main,Noodle;Pork,Fried Spare Ribs Bee Hoon
75,958,Dessert,Dessert;Cold,Fruit Jelly Pudding
13,594,Side,Fingerfood;Chicken,HAM BO LO BUN
36,715,Side,Fingerfood;Chicken,HONEY CHICKEN WING (5pcs)
68,944,Main,Noodlesoup;Pork,Ham & Egg Soup Ndl
9,836,Side,Bread;Pork,Ham Egg Toast N French Fries
107,594,Side,Dimsum;Seafood,Har Gao
10,352,Dessert,Dessert;Cold,Home-Made Cold Beancurd
39,1914,Dessert,Dessert;Cold,Homemade Cold Beancurd
63,424,Drink,Drink;Hot,Hot Coffee-Tea
20,473,Drink,Drink;Hot,Hot Honey Green Tea
54,473,Drink,Drink;Hot,Hot Honey with Lemon
8,836,Drink,Drink;Cold,ICED MILO FLOAT
39,545,Drink,Drink;Cold,Ice Milo Dinosaur
64,473,Drink,Drink;Cold,Iced Coffee-Tea
11,836,Drink,Drink;Cold,Iced Coffee-Tea Float
17,594,Drink,Drink;Cold,Iced Honey Green Tea
71,594,Drink,Drink;Cold,Iced Lemon Tea
88,667,Drink,Drink;Cold,Iced Lychee Tea
121,473,Drink,Drink;Cold,Iced Milk Tea
8,836,Drink,Drink;Cold,Iced Milk Tea Float
19,667,Drink,Drink;Cold,Iced Peach Tea
37,473,Drink,Drink;Cold,Iced Soy Milk
16,667,Drink,Drink;Cold,Iced Yuzu Tea
8,352,Side,Bread;Sweet,Kaya Butter Bread
12,424,Side,Bread;Savoury,Kaya Butter Bread + Kopi
34,206,Drink,Drink;Hot,Kopi
15,473,Side,Bread;Savoury,L.Meat'N'Egg S'wich
7,473,Drink,Drink;Hot,LEMON COKE
4,242,Side,Addons;Pork,LUNCHEON MEAT (2pcs)
9,594,Drink,Drink;Cold,Lime Juice
20,594,Side,Fingerfood;Pork,Luncheon Meat Fries
30,1273,Main,Spaghetti;Pork,Luncheon Mushrm Cream Spag
8,473,Side,Bread;Savoury,Luncheon N Egg Sandwich
61,1067,Main,Noodlesoup;Pork,LuncheonMeatSoup Ndl
13,715,Drink,Drink;Cold,Lychee Ice-blended
98,836,Dessert,Dessert;Cold,Mango Pomelo
38,909,Dessert,Dessert;Cold,Mango SnowIce
64,424,Drink,Drink;Hot,Milk Tea
22,229,Drink,Drink;Hot,Milo
77,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
42,1394,Main,Baked Rice;Vegetarian,Mush Bk Rice
18,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
76,788,Side,Dimsum;Pork,Pan Fried Dumpling
32,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
11,1430,Drink,Drink;Cold,Peach Ice-blended
9,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
215,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
102,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
41,1394,Main,Rice;Pork,Pork Chop Frag Rice
18,1394,Main,Noodle;Pork,Pork Chop Noodle
44,1030,Main,Porridge;Pork,Pork N Century Egg Congee
90,1394,Main,Noodle;Pork,Pork Ribs BH
11,1030,Main,Porridge;Pork,Pork n Century Egg Congee
46,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
26,1067,Main,Rice;Chicken,Pumpkin Chix Chop Rice
33,594,Drink,Drink;Cold,RAINBOW SPRITE
59,594,Side,Dimsum;Pork,Radish Cake
15,909,Dessert,Dessert;Cold,Red Bean Snow
98,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
76,1394,Main,Rice;Pork,SH Pork Chop Rice
55,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
9,594,Drink,Drink;Cold,SOUR PLUM COKE
11,667,Dessert,Dessert;Cold,SOY MILK WITH GLUTINOUS BALL
159,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
80,594,Side,Dimsum;Pork,SPRING ROLL
94,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
40,1151,Main,Porridge;Seafood,Sampan Congee
16,1321,Main,Noodle;Seafood,Seafood Ee Noodle
46,1273,Main,Noodle;Seafood,Seafood Egg Hor Fun
65,1273,Main,Rice;Seafood,Seafood Muifan
74,1273,Main,Noodle;Seafood,Seafood Sauteed HF
14,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
52,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
107,545,Side,Dimsum;Seafood;Pork,Siew Mai
260,1394,Main,Noodle;Pork,Signature Fried Noodles
352,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
147,1200,Main,Porridge;Seafood,Sliced Empress Congee
39,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
3,352,Side,Bread,Soft Boiled Eggs
15,836,Side,Soup,Soup Of The Day
32,1030,Main,Porridge;Pork,Spicy Pork Por
36,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
8,352,Drink,Drink;Cold,Sprite
31,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
21,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
33,206,Drink,Drink;Hot,Teh
36,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
43,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
12,182,Side,Addons;Vegetarian,WHITE RICE
16,715,Side,Soup;Pork;Seafood,Wanton Soup
74,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
77,73,Drink,Drink;Hot,Warm Water
18,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
12,715,Drink,Drink;Cold,Watermelon Ice
10,715,Drink,Drink;Cold,Watermelon Ice-Blended
211,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
54,388,Drink,Drink;Hot,Yuzu Tea
