uscore,price,item_type,item_cat,item_desc
722,944,Main,Noodlesoup;Pork,Ham & Egg Soup Ndl
202,836,Side,Bread;Pork,Ham Egg Toast N French Fries
606,594,Side,Dimsum;Seafood,Har Gao
215,352,Dessert,Dessert;Cold,Home-Made Cold Beancurd
552,1914,Dessert,Dessert;Cold,Homemade Cold Beancurd
302,424,Drink,Drink;Hot,Hot Coffee-Tea
130,473,Drink,Drink;Hot,Hot Honey Green Tea
414,473,Drink,Drink;Hot,Hot Honey with Lemon
34,836,Drink,Drink;Cold,ICED MILO FLOAT
103,545,Drink,Drink;Cold,Ice Milo Dinosaur
461,473,Drink,Drink;Cold,Iced Coffee-Tea
26,836,Drink,Drink;Cold,Iced Coffee-Tea Float
78,594,Drink,Drink;Cold,Iced Honey Green Tea
246,594,Drink,Drink;Cold,Iced Lemon Tea
388,667,Drink,Drink;Cold,Iced Lychee Tea
582,473,Drink,Drink;Cold,Iced Milk Tea
34,836,Drink,Drink;Cold,Iced Milk Tea Float
65,667,Drink,Drink;Cold,Iced Peach Tea
138,473,Drink,Drink;Cold,Iced Soy Milk
82,667,Drink,Drink;Cold,Iced Yuzu Tea
151,352,Side,Bread;Sweet,Kaya Butter Bread
101,424,Side,Bread;Savoury,Kaya Butter Bread + Kopi
86,206,Drink,Drink;Hot,Kopi
328,473,Side,Bread;Savoury,L.Meat'N'Egg S'wich
86,473,Drink,Drink;Hot,LEMON COKE
101,242,Side,Addons;Pork,LUNCHEON MEAT (2pcs)
26,594,Drink,Drink;Cold,Lime Juice
151,594,Side,Fingerfood;Pork,Luncheon Meat Fries
316,1273,Main,Spaghetti;Pork,Luncheon Mushrm Cream Spag
353,473,Side,Bread;Savoury,Luncheon N Egg Sandwich
992,1067,Main,Noodlesoup;Pork,LuncheonMeatSoup Ndl
91,715,Drink,Drink;Cold,Lychee Ice-blended
1135,836,Dessert,Dessert;Cold,Mango Pomelo
491,909,Dessert,Dessert;Cold,Mango SnowIce
336,424,Drink,Drink;Hot,Milk Tea
86,229,Drink,Drink;Hot,Milo
202,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
135,1394,Main,Baked Rice;Vegetarian,Mush Bk Rice
90,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
454,788,Side,Dimsum;Pork,Pan Fried Dumpling
50,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
86,1430,Drink,Drink;Cold,Peach Ice-blended
505,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
903,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
677,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
361,1394,Main,Rice;Pork,Pork Chop Frag Rice
451,1394,Main,Noodle;Pork,Pork Chop Noodle
632,1030,Main,Porridge;Pork,Pork N Century Egg Congee
316,1394,Main,Noodle;Pork,Pork Ribs BH
90,1030,Main,Porridge;Pork,Pork n Century Egg Congee
606,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
90,1067,Main,Rice;Chicken,Pumpkin Chix Chop Rice
56,594,Drink,Drink;Cold,RAINBOW SPRITE
378,594,Side,Dimsum;Pork,Radish Cake
123,909,Dessert,Dessert;Cold,Red Bean Snow
496,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
316,1394,Main,Rice;Pork,SH Pork Chop Rice
632,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
65,594,Drink,Drink;Cold,SOUR PLUM COKE
368,667,Dessert,Dessert;Cold,SOY MILK WITH GLUTINOUS BALL
271,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
580,594,Side,Dimsum;Pork,SPRING ROLL
451,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
180,1151,Main,Porridge;Seafood,Sampan Congee
226,1273,Main,Noodle;Seafood,Seafood Egg Hor Fun
271,1273,Main,Rice;Seafood,Seafood Muifan
271,1273,Main,Noodle;Seafood,Seafood Sauteed HF
270,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
706,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
732,545,Side,Dimsum;Seafood;Pork,Siew Mai
1444,1394,Main,Noodle;Pork,Signature Fried Noodles
1851,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
1806,1200,Main,Porridge;Seafood,Sliced Empress Congee
90,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
328,352,Side,Bread,Soft Boiled Eggs
126,836,Side,Soup,Soup Of The Day
722,1030,Main,Porridge;Pork,Spicy Pork Por
252,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
13,352,Drink,Drink;Cold,Sprite
1084,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
151,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
112,206,Drink,Drink;Hot,Teh
135,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
181,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
25,182,Side,Addons;Vegetarian,WHITE RICE
252,715,Side,Soup;Pork;Seafood,Wanton Soup
451,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
216,73,Drink,Drink;Hot,Warm Water
368,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
82,715,Drink,Drink;Cold,Watermelon Ice
69,715,Drink,Drink;Cold,Watermelon Ice-Blended
767,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
302,388,Drink,Drink;Hot,Yuzu Tea
