uscore,price,item_type,item_cat,item_desc
822,1151,Main,Porridge;Seafood,Sampan Congee
165,1321,Main,Noodle;Seafood,Seafood Ee Noodle
484,1273,Main,Noodle;Seafood,Seafood Egg Hor Fun
722,1273,Main,Rice;Seafood,Seafood Muifan
841,1273,Main,Noodle;Seafood,Seafood Sauteed HF
348,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
493,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
745,545,Side,Dimsum;Seafood;Pork,Siew Mai
2770,1394,Main,Noodle;Pork,Signature Fried Noodles
3766,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
3272,1200,Main,Porridge;Seafood,Sliced Empress Congee
430,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
19,352,Side,Bread,Soft Boiled Eggs
117,836,Side,Soup,Soup Of The Day
732,1030,Main,Porridge;Pork,Spicy Pork Por
258,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
19,352,Drink,Drink;Cold,Sprite
640,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
161,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
156,206,Drink,Drink;Hot,Teh
411,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
494,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
73,182,Side,Addons;Vegetarian,WHITE RICE
186,715,Side,Soup;Pork;Seafood,Wanton Soup
814,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
340,73,Drink,Drink;Hot,Warm Water
156,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
25,715,Drink,Drink;Cold,Watermelon Ice
22,715,Drink,Drink;Cold,Watermelon Ice-Blended
2203,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
250,388,Drink,Drink;Hot,Yuzu Tea
