57,352,Side,Bread;Sweet,Kaya Butter Bread
39,424,Side,Bread;Savoury,Kaya Butter Bread + Kopi
18,206,Drink,Drink;Hot,Kopi
42,473,Side,Bread;Savoury,L.Meat'N'Egg S'wich
3,473,Drink,Drink;Hot,LEMON COKE
3,242,Side,Addons;Pork,LUNCHEON MEAT (2pcs)
22,594,Drink,Drink;Cold,Lime Juice
21,594,Side,Fingerfood;Pork,Luncheon Meat Fries
19,1273,Main,Spaghetti;Pork,Luncheon Mushrm Cream Spag
45,473,Side,Bread;Savoury,Luncheon N Egg Sandwich
60,1067,Main,Noodlesoup;Pork,LuncheonMeatSoup Ndl
12,715,Drink,Drink;Cold,Lychee Ice-blended
180,836,Dessert,Dessert;Cold,Mango Pomelo
60,909,Dessert,Dessert;Cold,Mango SnowIce
58,424,Drink,Drink;Hot,Milk Tea
16,229,Drink,Drink;Hot,Milo
57,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
26,1394,Main,Baked Rice;Vegetarian,Mush Bk Rice
22,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
147,788,Side,Dimsum;Pork,Pan Fried Dumpling
48,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
13,1430,Drink,Drink;Cold,Peach Ice-blended
30,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
34,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
90,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
22,1394,Main,Rice;Pork,Pork Chop Frag Rice
34,1394,Main,Noodle;Pork,Pork Chop Noodle
56,1030,Main,Porridge;Pork,Pork N Century Egg Congee
26,1394,Main,Noodle;Pork,Pork Ribs BH
4,1030,Main,Porridge;Pork,Pork n Century Egg Congee
78,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
11,1067,Main,Rice;Chicken,Pumpkin Chix Chop Rice
49,594,Drink,Drink;Cold,RAINBOW SPRITE
93,594,Side,Dimsum;Pork,Radish Cake
15,909,Dessert,Dessert;Cold,Red Bean Snow
52,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
15,1394,Main,Rice;Pork,SH Pork Chop Rice
30,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
6,594,Drink,Drink;Cold,SOUR PLUM COKE
27,667,Dessert,Dessert;Cold,SOY MILK WITH GLUTINOUS BALL
26,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
120,594,Side,Dimsum;Pork,SPRING ROLL
30,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
26,1151,Main,Porridge;Seafood,Sampan Congee
4,1321,Main,Noodle;Seafood,Seafood Ee Noodle
15,1273,Main,Noodle;Seafood,Seafood Egg Hor Fun
19,1273,Main,Rice;Seafood,Seafood Muifan
34,1273,Main,Noodle;Seafood,Seafood Sauteed HF
11,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
87,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
147,545,Side,Dimsum;Seafood;Pork,Siew Mai
112,1394,Main,Noodle;Pork,Signature Fried Noodles
281,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
101,1200,Main,Porridge;Seafood,Sliced Empress Congee
7,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
21,352,Side,Bread,Soft Boiled Eggs
30,836,Side,Soup,Soup Of The Day
26,1030,Main,Porridge;Pork,Spicy Pork Por
72,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
16,352,Drink,Drink;Cold,Sprite
34,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
54,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
30,206,Drink,Drink;Hot,Teh
19,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
4,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
33,182,Side,Addons;Vegetarian,WHITE RICE
36,715,Side,Soup;Pork;Seafood,Wanton Soup
37,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
58,73,Drink,Drink;Hot,Warm Water
12,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
19,715,Drink,Drink;Cold,Watermelon Ice
12,715,Drink,Drink;Cold,Watermelon Ice-Blended
82,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
49,388,Drink,Drink;Hot,Yuzu Tea
