22,229,Drink,Drink;Hot,Milo
43,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
10,1394,Main,Baked Rice;Vegetarian,Mush Bk Rice
15,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
141,788,Side,Dimsum;Pork,Pan Fried Dumpling
4,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
14,1430,Drink,Drink;Cold,Peach Ice-blended
68,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
112,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
39,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
12,1394,Main,Rice;Pork,Pork Chop Frag Rice
32,1394,Main,Noodle;Pork,Pork Chop Noodle
10,1030,Main,Porridge;Pork,Pork N Century Egg Congee
39,1394,Main,Noodle;Pork,Pork Ribs BH
12,1030,Main,Porridge;Pork,Pork n Century Egg Congee
139,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
2,1067,Main,Rice;Chicken,Pumpkin Chix Chop Rice
30,594,Drink,Drink;Cold,RAINBOW SPRITE
90,594,Side,Dimsum;Pork,Radish Cake
23,909,Dessert,Dessert;Cold,Red Bean Snow
32,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
17,1394,Main,Rice;Pork,SH Pork Chop Rice
37,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
14,594,Drink,Drink;Cold,SOUR PLUM COKE
49,667,Dessert,Dessert;Cold,SOY MILK WITH GLUTINOUS BALL
27,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
84,594,Side,Dimsum;Pork,SPRING ROLL
34,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
12,1151,Main,Porridge;Seafood,Sampan Congee
7,1321,Main,Noodle;Seafood,Seafood Ee Noodle
17,1273,Main,Noodle;Seafood,Seafood Egg Hor Fun
12,1273,Main,Rice;Seafood,Seafood Muifan
20,1273,Main,Noodle;Seafood,Seafood Sauteed HF
22,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
88,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
135,545,Side,Dimsum;Seafood;Pork,Siew Mai
112,1394,Main,Noodle;Pork,Signature Fried Noodles
151,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
59,1200,Main,Porridge;Seafood,Sliced Empress Congee
7,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
31,352,Side,Bread,Soft Boiled Eggs
20,836,Side,Soup,Soup Of The Day
24,1030,Main,Porridge;Pork,Spicy Pork Por
74,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
4,352,Drink,Drink;Cold,Sprite
46,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
31,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
23,206,Drink,Drink;Hot,Teh
10,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
10,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
20,182,Side,Addons;Vegetarian,WHITE RICE
55,715,Side,Soup;Pork;Seafood,Wanton Soup
37,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
61,73,Drink,Drink;Hot,Warm Water
47,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
22,715,Drink,Drink;Cold,Watermelon Ice
24,715,Drink,Drink;Cold,Watermelon Ice-Blended
90,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
39,388,Drink,Drink;Hot,Yuzu Tea
