39,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
64,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
136,545,Side,Dimsum;Seafood;Pork,Siew Mai
145,1394,Main,Noodle;Pork,Signature Fried Noodles
161,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
119,1200,Main,Porridge;Seafood,Sliced Empress Congee
29,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
28,352,Side,Bread,Soft Boiled Eggs
26,836,Side,Soup,Soup Of The Day
32,1030,Main,Porridge;Pork,Spicy Pork Por
90,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
6,352,Drink,Drink;Cold,Sprite
42,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
21,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
28,206,Drink,Drink;Hot,Teh
6,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
6,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
8,182,Side,Addons;Vegetarian,WHITE RICE
46,715,Side,Soup;Pork;Seafood,Wanton Soup
48,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
50,73,Drink,Drink;Hot,Warm Water
41,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
31,715,Drink,Drink;Cold,Watermelon Ice
24,715,Drink,Drink;Cold,Watermelon Ice-Blended
100,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
32,388,Drink,Drink;Hot,Yuzu Tea
