9,594,Drink,Drink;Cold,Lime Juice
23,594,Side,Fingerfood;Pork,Luncheon Meat Fries
14,1273,Main,Spaghetti;Pork,Luncheon Mushrm Cream Spag
27,473,Side,Bread;Savoury,Luncheon N Egg Sandwich
41,1067,Main,Noodlesoup;Pork,LuncheonMeatSoup Ndl
13,715,Drink,Drink;Cold,Lychee Ice-blended
153,836,Dessert,Dessert;Cold,Mango Pomelo
34,909,Dessert,Dessert;Cold,Mango SnowIce
88,424,Drink,Drink;Hot,Milk Tea
16,229,Drink,Drink;Hot,Milo
139,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
8,1394,Main,Baked Rice;Vegetarian,Mush Bk Rice
15,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
113,788,Side,Dimsum;Pork,Pan Fried Dumpling
44,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
9,1430,Drink,Drink;Cold,Peach Ice-blended
13,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
211,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
54,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
10,1394,Main,Rice;Pork,Pork Chop Frag Rice
22,1394,Main,Noodle;Pork,Pork Chop Noodle
27,1030,Main,Porridge;Pork,Pork N Century Egg Congee
53,1394,Main,Noodle;Pork,Pork Ribs BH
10,1030,Main,Porridge;Pork,Pork n Century Egg Congee
46,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
24,1067,Main,Rice;Chicken,Pumpkin Chix Chop Rice
26,594,Drink,Drink;Cold,RAINBOW SPRITE
113,594,Side,Dimsum;Pork,Radish Cake
26,909,Dessert,Dessert;Cold,Red Bean Snow
57,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
35,1394,Main,Rice;Pork,SH Pork Chop Rice
11,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
6,594,Drink,Drink;Cold,SOUR PLUM COKE
19,667,Dessert,Dessert;Cold,SOY MILK WITH GLUTINOUS BALL
118,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
115,594,Side,Dimsum;Pork,SPRING ROLL
47,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
44,1151,Main,Porridge;Seafood,Sampan Congee
17,1321,Main,Noodle;Seafood,Seafood Ee Noodle
30,1273,Main,Noodle;Seafood,Seafood Egg Hor Fun
27,1273,Main,Rice;Seafood,Seafood Muifan
50,1273,Main,Noodle;Seafood,Seafood Sauteed HF
9,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
117,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
180,545,Side,Dimsum;Seafood;Pork,Siew Mai
189,1394,Main,Noodle;Pork,Signature Fried Noodles
283,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
85,1200,Main,Porridge;Seafood,Sliced Empress Congee
19,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
12,352,Side,Bread,Soft Boiled Eggs
60,836,Side,Soup,Soup Of The Day
18,1030,Main,Porridge;Pork,Spicy Pork Por
42,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
3,352,Drink,Drink;Cold,Sprite
12,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
38,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
52,206,Drink,Drink;Hot,Teh
24,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
14,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
56,182,Side,Addons;Vegetarian,WHITE RICE
52,715,Side,Soup;Pork;Seafood,Wanton Soup
35,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
121,73,Drink,Drink;Hot,Warm Water
24,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
7,715,Drink,Drink;Cold,Watermelon Ice
6,715,Drink,Drink;Cold,Watermelon Ice-Blended
68,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
52,388,Drink,Drink;Hot,Yuzu Tea
