19,594,Side,Fingerfood;Chicken,Chix Wing Japanese Sesame Sauce
10,594,Side,Fingerfood;Chicken,Chix Wing Nachos Cheese
4,1442,Main,Spaghetti;Chicken,Chs Bk Pork Chop Spag
92,1200,Main,Noodle;Pork,Chye Poh N Floss Dry Noodles
5,352,Drink,Drink;Cold,Coke
16,121,Drink,Drink;Cold,Coke Float (Promo)
26,73,Drink,Drink;Cold,Cold / Iced Water
54,594,Side,Bread;Sweet,Condensed & Peanut TT
169,473,Side,Dimsum;Chicken,Custard Bun
64,100000,Side,Fingerfood;Seafood,Deep Fried Prawn (3pcs)
16,1151,Side,Fingerfood;Seafood,Deep-fried Prawns with Mango sauce
20,1273,Main,Friedrice;Pork,Diced Pork Fried Rice
57,473,Side,Bread;Savoury,Egg & Ham Sandwich
56,1394,Main,Noodle;Chicken,F'mented Pork Dry Curry Ramen
22,594,Side,Fingerfood;Vegetarian,F.Fries Curry Mayo
45,788,Side,Bread;Savoury,F.Toast Chicken Floss
51,2364,Side,Bread;Sweet,F.Toast Ice Cream
20,1273,Main,Noodle;Pork,Fermented Pork Dry Noodle
8,1394,Main,Western;Fish,Fish & Chips
56,1394,Main,Bakedrice;Fish,Fish Bk Rice
24,1273,Main,Noodle;Fish,Fish Egg Sauteed HF
8,1273,Main,Spaghetti;Fish,Fish Fillet Spag
32,1394,Main,Noodlesoup;Fish,Fish Papaya Soup Beehoon
12,1273,Main,Rice;Fish,Fish Slice Muifan
104,1030,Main,Porridge;Fish,Fish Slice Por
102,594,Side,Bread;Sweet,French Toast
8,594,Drink,Drink;Cold,Fresh  Lime Juice
40,352,Drink,Drink;Hot,Fresh Soy Milk
20,1394,Main,Noodle;Pork,Fried Spare Ribs Bee Hoon
26,121,Side,Fingerfood;Seafood,Fried Wanton 3pcs
38,958,Dessert,Dessert;Cold,Fruit Jelly Pudding
83,594,Side,Fingerfood;Chicken,HAM BO LO BUN
22,715,Side,Fingerfood;Chicken,HONEY CHICKEN WING (5pcs)
84,944,Main,Noodlesoup;Pork,Ham & Egg Soup Ndl
188,836,Side,Bread;Pork,Ham Egg Toast N French Fries
210,594,Side,Dimsum;Seafood,Har Gao
3,352,Dessert,Dessert;Cold,Home-Made Cold Beancurd
45,1914,Dessert,Dessert;Cold,Homemade Cold Beancurd
378,424,Drink,Drink;Hot,Hot Coffee-Tea
19,473,Drink,Drink;Hot,Hot Honey Green Tea
30,473,Drink,Drink;Hot,Hot Honey with Lemon
5,836,Drink,Drink;Cold,ICED MILO FLOAT
32,545,Drink,Drink;Cold,Ice Milo Dinosaur
99,473,Drink,Drink;Cold,Iced Coffee-Tea
10,836,Drink,Drink;Cold,Iced Coffee-Tea Float
6,594,Drink,Drink;Cold,Iced Honey Green Tea
72,594,Drink,Drink;Cold,Iced Lemon Tea
40,667,Drink,Drink;Cold,Iced Lychee Tea
276,473,Drink,Drink;Cold,Iced Milk Tea
3,836,Drink,Drink;Cold,Iced Milk Tea Float
6,667,Drink,Drink;Cold,Iced Peach Tea
33,473,Drink,Drink;Cold,Iced Soy Milk
5,667,Drink,Drink;Cold,Iced Yuzu Tea
96,352,Side,Bread;Sweet,Kaya Butter Bread
159,424,Side,Bread;Savoury,Kaya Butter Bread + Kopi
123,206,Drink,Drink;Hot,Kopi
188,473,Side,Bread;Savoury,L.Meat'N'Egg S'wich
5,473,Drink,Drink;Hot,LEMON COKE
6,242,Side,Addons;Pork,LUNCHEON MEAT (2pcs)
6,594,Side,Fingerfood;Pork,Luncheon Meat Fries
12,1273,Main,Spaghetti;Pork,Luncheon Mushrm Cream Spag
67,473,Side,Bread;Savoury,Luncheon N Egg Sandwich
52,1067,Main,Noodlesoup;Pork,LuncheonMeatSoup Ndl
6,715,Drink,Drink;Cold,Lychee Ice-blended
22,836,Dessert,Dessert;Cold,Mango Pomelo
6,909,Dessert,Dessert;Cold,Mango SnowIce
148,424,Drink,Drink;Hot,Milk Tea
27,229,Drink,Drink;Hot,Milo
13,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
8,1394,Main,Baked Rice;Vegetarian,Mush Bk Rice
12,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
143,788,Side,Dimsum;Pork,Pan Fried Dumpling
10,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
16,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
108,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
44,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
24,1394,Main,Noodle;Pork,Pork Chop Noodle
28,1030,Main,Porridge;Pork,Pork N Century Egg Congee
36,1394,Main,Noodle;Pork,Pork Ribs BH
48,1030,Main,Porridge;Pork,Pork n Century Egg Congee
35,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
8,1067,Main,Rice;Chicken,Pumpkin Chix Chop Rice
8,594,Drink,Drink;Cold,RAINBOW SPRITE
201,594,Side,Dimsum;Pork,Radish Cake
28,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
60,1394,Main,Rice;Pork,SH Pork Chop Rice
16,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
5,594,Drink,Drink;Cold,SOUR PLUM COKE
13,667,Dessert,Dessert;Cold,SOY MILK WITH GLUTINOUS BALL
72,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
77,594,Side,Dimsum;Pork,SPRING ROLL
16,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
16,1151,Main,Porridge;Seafood,Sampan Congee
12,1321,Main,Noodle;Seafood,Seafood Ee Noodle
20,1273,Main,Rice;Seafood,Seafood Muifan
28,1273,Main,Noodle;Seafood,Seafood Sauteed HF
44,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
77,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
335,545,Side,Dimsum;Seafood;Pork,Siew Mai
108,1394,Main,Noodle;Pork,Signature Fried Noodles
175,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
104,1200,Main,Porridge;Seafood,Sliced Empress Congee
8,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
80,352,Side,Bread,Soft Boiled Eggs
13,836,Side,Soup,Soup Of The Day
40,1030,Main,Porridge;Pork,Spicy Pork Por
26,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
6,352,Drink,Drink;Cold,Sprite
48,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
38,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
51,206,Drink,Drink;Hot,Teh
4,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
12,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
6,182,Side,Addons;Vegetarian,WHITE RICE
48,715,Side,Soup;Pork;Seafood,Wanton Soup
52,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
57,73,Drink,Drink;Hot,Warm Water
6,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
11,715,Drink,Drink;Cold,Watermelon Ice
2,715,Drink,Drink;Cold,Watermelon Ice-Blended
92,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
21,388,Drink,Drink;Hot,Yuzu Tea
