60,1273,Main,Noodle;Seafood,Seafood Sauteed HF
7,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
64,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
98,545,Side,Dimsum;Seafood;Pork,Siew Mai
248,1394,Main,Noodle;Pork,Signature Fried Noodles
278,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
126,1200,Main,Porridge;Seafood,Sliced Empress Congee
43,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
5,352,Side,Bread,Soft Boiled Eggs
16,836,Side,Soup,Soup Of The Day
33,1030,Main,Porridge;Pork,Spicy Pork Por
32,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
13,352,Drink,Drink;Cold,Sprite
36,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
24,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
24,206,Drink,Drink;Hot,Teh
13,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
30,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
13,182,Side,Addons;Vegetarian,WHITE RICE
29,715,Side,Soup;Pork;Seafood,Wanton Soup
99,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
71,73,Drink,Drink;Hot,Warm Water
16,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
16,715,Drink,Drink;Cold,Watermelon Ice
9,715,Drink,Drink;Cold,Watermelon Ice-Blended
142,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
28,388,Drink,Drink;Hot,Yuzu Tea
