46,594,Side,Fingerfood;Chicken,Chix Wing Honey Sweet Sauce
27,594,Side,Fingerfood;Chicken,Chix Wing Japanese Sesame Sauce
34,1200,Main,Noodle;Pork,Chye Poh N Floss Dry Noodles
18,836,Dessert,Dessert;Cold,Coffee-Tea Snow Ice
9,352,Drink,Drink;Cold,Coke
37,73,Drink,Drink;Cold,Cold / Iced Water
46,473,Side,Dimsum;Chicken,Custard Bun
37,1151,Side,Fingerfood;Seafood,Deep-fried Prawns with Mango sauce
126,1273,Main,Friedrice;Pork,Diced Pork Fried Rice
27,473,Side,Bread;Savoury,Egg & Ham Sandwich
34,1394,Main,Noodle;Chicken,F'mented Pork Dry Curry Ramen
46,594,Side,Fingerfood;Vegetarian,F.Fries Curry Mayo
27,788,Side,Bread;Savoury,F.Toast Chicken Floss
37,2364,Side,Bread;Sweet,F.Toast Ice Cream
57,1273,Main,Noodle;Pork,Fermented Pork Dry Noodle
46,1394,Main,Western;Fish,Fish & Chips
11,1394,Main,Bakedrice;Fish,Fish Bk Rice
46,1273,Main,Noodle;Fish,Fish Egg Sauteed HF
34,1273,Main,Spaghetti;Fish,Fish Fillet Spag
23,1394,Main,Noodlesoup;Fish,Fish Papaya Soup Beehoon
34,1273,Main,Rice;Fish,Fish Slice Muifan
46,1030,Main,Porridge;Fish,Fish Slice Por
18,594,Side,Bread;Sweet,French Toast
18,594,Drink,Drink;Cold,Fresh  Lime Juice
37,352,Drink,Drink;Hot,Fresh Soy Milk
57,1394,Main,Noodle;Pork,Fried Spare Ribs Bee Hoon
46,958,Dessert,Dessert;Cold,Fruit Jelly Pudding
18,594,Side,Fingerfood;Chicken,HAM BO LO BUN
18,715,Side,Fingerfood;Chicken,HONEY CHICKEN WING (5pcs)
46,944,Main,Noodlesoup;Pork,Ham & Egg Soup Ndl
27,836,Side,Bread;Pork,Ham Egg Toast N French Fries
82,594,Side,Dimsum;Seafood,Har Gao
18,352,Dessert,Dessert;Cold,Home-Made Cold Beancurd
27,1914,Dessert,Dessert;Cold,Homemade Cold Beancurd
92,424,Drink,Drink;Hot,Hot Coffee-Tea
14,473,Drink,Drink;Hot,Hot Honey Green Tea
64,473,Drink,Drink;Hot,Hot Honey with Lemon
5,836,Drink,Drink;Cold,ICED MILO FLOAT
87,545,Drink,Drink;Cold,Ice Milo Dinosaur
114,473,Drink,Drink;Cold,Iced Coffee-Tea
37,836,Drink,Drink;Cold,Iced Coffee-Tea Float
46,594,Drink,Drink;Cold,Iced Honey Green Tea
55,594,Drink,Drink;Cold,Iced Lemon Tea
133,667,Drink,Drink;Cold,Iced Lychee Tea
238,473,Drink,Drink;Cold,Iced Milk Tea
18,836,Drink,Drink;Cold,Iced Milk Tea Float
23,667,Drink,Drink;Cold,Iced Peach Tea
46,473,Drink,Drink;Cold,Iced Soy Milk
23,667,Drink,Drink;Cold,Iced Yuzu Tea
46,352,Side,Bread;Sweet,Kaya Butter Bread
37,424,Side,Bread;Savoury,Kaya Butter Bread + Kopi
41,206,Drink,Drink;Hot,Kopi
27,473,Side,Bread;Savoury,L.Meat'N'Egg S'wich
14,473,Drink,Drink;Hot,LEMON COKE
18,242,Side,Addons;Pork,LUNCHEON MEAT (2pcs)
37,594,Drink,Drink;Cold,Lime Juice
46,594,Side,Fingerfood;Pork,Luncheon Meat Fries
34,1273,Main,Spaghetti;Pork,Luncheon Mushrm Cream Spag
46,473,Side,Bread;Savoury,Luncheon N Egg Sandwich
11,1067,Main,Noodlesoup;Pork,LuncheonMeatSoup Ndl
64,715,Drink,Drink;Cold,Lychee Ice-blended
110,836,Dessert,Dessert;Cold,Mango Pomelo
55,909,Dessert,Dessert;Cold,Mango SnowIce
101,424,Drink,Drink;Hot,Milk Tea
41,229,Drink,Drink;Hot,Milo
92,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
46,1394,Main,Baked Rice;Vegetarian,Mush Bk Rice
11,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
64,788,Side,Dimsum;Pork,Pan Fried Dumpling
9,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
23,1430,Drink,Drink;Cold,Peach Ice-blended
37,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
126,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
92,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
11,1394,Main,Rice;Pork,Pork Chop Frag Rice
11,1394,Main,Noodle;Pork,Pork Chop Noodle
34,1030,Main,Porridge;Pork,Pork N Century Egg Congee
23,1394,Main,Noodle;Pork,Pork Ribs BH
27,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
11,1067,Main,Rice;Chicken,Pumpkin Chix Chop Rice
23,594,Drink,Drink;Cold,RAINBOW SPRITE
92,594,Side,Dimsum;Pork,Radish Cake
18,909,Dessert,Dessert;Cold,Red Bean Snow
57,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
11,1394,Main,Rice;Pork,SH Pork Chop Rice
23,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
14,594,Drink,Drink;Cold,SOUR PLUM COKE
27,667,Dessert,Dessert;Cold,SOY MILK WITH GLUTINOUS BALL
34,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
82,594,Side,Dimsum;Pork,SPRING ROLL
103,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
34,1151,Main,Porridge;Seafood,Sampan Congee
34,1273,Main,Noodle;Seafood,Seafood Egg Hor Fun
11,1273,Main,Rice;Seafood,Seafood Muifan
92,1273,Main,Noodle;Seafood,Seafood Sauteed HF
23,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
101,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
82,545,Side,Dimsum;Seafood;Pork,Siew Mai
160,1394,Main,Noodle;Pork,Signature Fried Noodles
183,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
80,1200,Main,Porridge;Seafood,Sliced Empress Congee
46,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
9,836,Side,Soup,Soup Of The Day
34,1030,Main,Porridge;Pork,Spicy Pork Por
55,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
9,352,Drink,Drink;Cold,Sprite
11,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
27,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
18,206,Drink,Drink;Hot,Teh
23,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
11,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
9,182,Side,Addons;Vegetarian,WHITE RICE
46,715,Side,Soup;Pork;Seafood,Wanton Soup
103,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
41,73,Drink,Drink;Hot,Warm Water
18,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
14,715,Drink,Drink;Cold,Watermelon Ice
18,715,Drink,Drink;Cold,Watermelon Ice-Blended
137,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
64,388,Drink,Drink;Hot,Yuzu Tea
