uscore,price,item_type,item_cat,item_desc
870,1273,Main,Friedrice;Pork,Diced Pork Fried Rice
109,473,Side,Bread;Savoury,Egg & Ham Sandwich
745,1394,Main,Noodle;Chicken,F'mented Pork Dry Curry Ramen
435,594,Side,Fingerfood;Vegetarian,F.Fries Curry Mayo
109,788,Side,Bread;Savoury,F.Toast Chicken Floss
489,2364,Side,Bread;Sweet,F.Toast Ice Cream
124,1273,Main,Noodle;Pork,Fermented Pork Dry Noodle
1802,1394,Main,Western;Fish,Fish & Chips
808,1394,Main,Bakedrice;Fish,Fish Bk Rice
683,1273,Main,Noodle;Fish,Fish Egg Sauteed HF
62,1273,Main,Spaghetti;Fish,Fish Fillet Spag
994,1394,Main,Noodlesoup;Fish,Fish Papaya Soup Beehoon
870,1273,Main,Rice;Fish,Fish Slice Muifan
2858,1030,Main,Porridge;Fish,Fish Slice Por
489,594,Side,Bread;Sweet,French Toast
57,594,Drink,Drink;Cold,Fresh  Lime Juice
182,352,Drink,Drink;Hot,Fresh Soy Milk
435,1394,Main,Noodle;Pork,Fried Spare Ribs Bee Hoon
163,121,Side,Fingerfood;Seafood,Fried Wanton 3pcs
721,958,Dessert,Dessert;Cold,Fruit Jelly Pudding
163,594,Side,Fingerfood;Chicken,HAM BO LO BUN
544,715,Side,Fingerfood;Chicken,HONEY CHICKEN WING (5pcs)
2734,944,Main,Noodlesoup;Pork,Ham & Egg Soup Ndl
272,836,Side,Bread;Pork,Ham Egg Toast N French Fries
1576,594,Side,Dimsum;Seafood,Har Gao
170,352,Dessert,Dessert;Cold,Home-Made Cold Beancurd
297,1914,Dessert,Dessert;Cold,Homemade Cold Beancurd
306,424,Drink,Drink;Hot,Hot Coffee-Tea
22,473,Drink,Drink;Hot,Hot Honey Green Tea
102,473,Drink,Drink;Hot,Hot Honey with Lemon
23,836,Drink,Drink;Cold,ICED MILO FLOAT
181,545,Drink,Drink;Cold,Ice Milo Dinosaur
113,473,Drink,Drink;Cold,Iced Coffee-Tea
34,836,Drink,Drink;Cold,Iced Coffee-Tea Float
40,594,Drink,Drink;Cold,Iced Honey Green Tea
170,594,Drink,Drink;Cold,Iced Lemon Tea
221,667,Drink,Drink;Cold,Iced Lychee Tea
391,473,Drink,Drink;Cold,Iced Milk Tea
28,836,Drink,Drink;Cold,Iced Milk Tea Float
68,667,Drink,Drink;Cold,Iced Peach Tea
125,473,Drink,Drink;Cold,Iced Soy Milk
45,667,Drink,Drink;Cold,Iced Yuzu Tea
109,352,Side,Bread;Sweet,Kaya Butter Bread
489,424,Side,Bread;Savoury,Kaya Butter Bread + Kopi
272,206,Drink,Drink;Hot,Kopi
272,473,Side,Bread;Savoury,L.Meat'N'Egg S'wich
34,473,Drink,Drink;Hot,LEMON COKE
54,242,Side,Addons;Pork,LUNCHEON MEAT (2pcs)
23,594,Drink,Drink;Cold,Lime Juice
163,594,Side,Fingerfood;Pork,Luncheon Meat Fries
435,1273,Main,Spaghetti;Pork,Luncheon Mushrm Cream Spag
109,473,Side,Bread;Savoury,Luncheon N Egg Sandwich
2112,1067,Main,Noodlesoup;Pork,LuncheonMeatSoup Ndl
34,715,Drink,Drink;Cold,Lychee Ice-blended
551,836,Dessert,Dessert;Cold,Mango Pomelo
170,909,Dessert,Dessert;Cold,Mango SnowIce
294,424,Drink,Drink;Hot,Milk Tea
136,229,Drink,Drink;Hot,Milo
380,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
559,1394,Main,Baked Rice;Vegetarian,Mush Bk Rice
559,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
1467,788,Side,Dimsum;Pork,Pan Fried Dumpling
435,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
57,1430,Drink,Drink;Cold,Peach Ice-blended
54,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
2050,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
1926,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
435,1394,Main,Rice;Pork,Pork Chop Frag Rice
62,1394,Main,Noodle;Pork,Pork Chop Noodle
496,1030,Main,Porridge;Pork,Pork N Century Egg Congee
683,1394,Main,Noodle;Pork,Pork Ribs BH
326,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
130,594,Drink,Drink;Cold,RAINBOW SPRITE
598,594,Side,Dimsum;Pork,Radish Cake
127,909,Dessert,Dessert;Cold,Red Bean Snow
683,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
621,1394,Main,Rice;Pork,SH Pork Chop Rice
186,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
23,594,Drink,Drink;Cold,SOUR PLUM COKE
42,667,Dessert,Dessert;Cold,SOY MILK WITH GLUTINOUS BALL
994,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
924,594,Side,Dimsum;Pork,SPRING ROLL
1118,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
622,1151,Main,Porridge;Seafood,Sampan Congee
186,1321,Main,Noodle;Seafood,Seafood Ee Noodle
497,1273,Main,Noodle;Seafood,Seafood Egg Hor Fun
745,1273,Main,Rice;Seafood,Seafood Muifan
435,1273,Main,Noodle;Seafood,Seafood Sauteed HF
622,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
339,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
1304,545,Side,Dimsum;Seafood;Pork,Siew Mai
2050,1394,Main,Noodle;Pork,Signature Fried Noodles
2858,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
1242,1200,Main,Porridge;Seafood,Sliced Empress Congee
248,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
163,352,Side,Bread,Soft Boiled Eggs
109,836,Side,Soup,Soup Of The Day
489,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
23,352,Drink,Drink;Cold,Sprite
124,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
272,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
192,206,Drink,Drink;Hot,Teh
311,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
311,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
217,182,Side,Addons;Vegetarian,WHITE RICE
434,715,Side,Soup;Pork;Seafood,Wanton Soup
1305,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
192,73,Drink,Drink;Hot,Warm Water
42,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
34,715,Drink,Drink;Cold,Watermelon Ice
40,715,Drink,Drink;Cold,Watermelon Ice-Blended
1367,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
102,388,Drink,Drink;Hot,Yuzu Tea
