19,594,Side,Fingerfood;Chicken,Chix Wing Nachos Cheese
34,1442,Main,Spaghetti;Chicken,Chs Bk Pork Chop Spag
26,1200,Main,Noodle;Pork,Chye Poh N Floss Dry Noodles
23,836,Dessert,Dessert;Cold,Coffee-Tea Snow Ice
14,352,Drink,Drink;Cold,Coke
19,121,Drink,Drink;Cold,Coke Float (Promo)
60,73,Drink,Drink;Cold,Cold / Iced Water
26,594,Side,Bread;Sweet,Condensed & Peanut TT
115,473,Side,Dimsum;Chicken,Custard Bun
164,100000,Side,Fingerfood;Seafood,Deep Fried Prawn (3pcs)
30,1151,Side,Fingerfood;Seafood,Deep-fried Prawns with Mango sauce
55,1273,Main,Friedrice;Pork,Diced Pork Fried Rice
15,473,Side,Bread;Savoury,Egg & Ham Sandwich
67,1394,Main,Noodle;Chicken,F'mented Pork Dry Curry Ramen
37,594,Side,Fingerfood;Vegetarian,F.Fries Curry Mayo
23,788,Side,Bread;Savoury,F.Toast Chicken Floss
42,2364,Side,Bread;Sweet,F.Toast Ice Cream
21,1273,Main,Noodle;Pork,Fermented Pork Dry Noodle
36,1394,Main,Western;Fish,Fish & Chips
34,1394,Main,Bakedrice;Fish,Fish Bk Rice
28,1273,Main,Noodle;Fish,Fish Egg Sauteed HF
15,1273,Main,Spaghetti;Fish,Fish Fillet Spag
50,1394,Main,Noodlesoup;Fish,Fish Papaya Soup Beehoon
29,1273,Main,Rice;Fish,Fish Slice Muifan
37,1030,Main,Porridge;Fish,Fish Slice Por
70,594,Side,Bread;Sweet,French Toast
16,594,Drink,Drink;Cold,Fresh  Lime Juice
41,352,Drink,Drink;Hot,Fresh Soy Milk
26,1394,Main,Noodle;Pork,Fried Spare Ribs Bee Hoon
135,121,Side,Fingerfood;Seafood,Fried Wanton 3pcs
86,958,Dessert,Dessert;Cold,Fruit Jelly Pudding
24,594,Side,Fingerfood;Chicken,HAM BO LO BUN
45,715,Side,Fingerfood;Chicken,HONEY CHICKEN WING (5pcs)
33,944,Main,Noodlesoup;Pork,Ham & Egg Soup Ndl
43,836,Side,Bread;Pork,Ham Egg Toast N French Fries
193,594,Side,Dimsum;Seafood,Har Gao
10,352,Dessert,Dessert;Cold,Home-Made Cold Beancurd
51,1914,Dessert,Dessert;Cold,Homemade Cold Beancurd
95,424,Drink,Drink;Hot,Hot Coffee-Tea
13,473,Drink,Drink;Hot,Hot Honey Green Tea
55,473,Drink,Drink;Hot,Hot Honey with Lemon
5,836,Drink,Drink;Cold,ICED MILO FLOAT
31,545,Drink,Drink;Cold,Ice Milo Dinosaur
172,473,Drink,Drink;Cold,Iced Coffee-Tea
14,836,Drink,Drink;Cold,Iced Coffee-Tea Float
22,594,Drink,Drink;Cold,Iced Honey Green Tea
117,594,Drink,Drink;Cold,Iced Lemon Tea
99,667,Drink,Drink;Cold,Iced Lychee Tea
285,473,Drink,Drink;Cold,Iced Milk Tea
10,836,Drink,Drink;Cold,Iced Milk Tea Float
12,667,Drink,Drink;Cold,Iced Peach Tea
38,473,Drink,Drink;Cold,Iced Soy Milk
18,667,Drink,Drink;Cold,Iced Yuzu Tea
27,352,Side,Bread;Sweet,Kaya Butter Bread
48,424,Side,Bread;Savoury,Kaya Butter Bread + Kopi
56,206,Drink,Drink;Hot,Kopi
58,473,Side,Bread;Savoury,L.Meat'N'Egg S'wich
7,473,Drink,Drink;Hot,LEMON COKE
16,242,Side,Addons;Pork,LUNCHEON MEAT (2pcs)
6,594,Drink,Drink;Cold,Lime Juice
41,594,Side,Fingerfood;Pork,Luncheon Meat Fries
25,1273,Main,Spaghetti;Pork,Luncheon Mushrm Cream Spag
26,473,Side,Bread;Savoury,Luncheon N Egg Sandwich
48,1067,Main,Noodlesoup;Pork,LuncheonMeatSoup Ndl
15,715,Drink,Drink;Cold,Lychee Ice-blended
89,836,Dessert,Dessert;Cold,Mango Pomelo
30,909,Dessert,Dessert;Cold,Mango SnowIce
90,424,Drink,Drink;Hot,Milk Tea
19,229,Drink,Drink;Hot,Milo
41,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
16,1394,Main,Baked Rice;Vegetarian,Mush Bk Rice
13,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
143,788,Side,Dimsum;Pork,Pan Fried Dumpling
19,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
11,1430,Drink,Drink;Cold,Peach Ice-blended
29,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
155,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
96,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
20,1394,Main,Rice;Pork,Pork Chop Frag Rice
17,1394,Main,Noodle;Pork,Pork Chop Noodle
22,1030,Main,Porridge;Pork,Pork N Century Egg Congee
64,1394,Main,Noodle;Pork,Pork Ribs BH
9,1030,Main,Porridge;Pork,Pork n Century Egg Congee
77,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
17,1067,Main,Rice;Chicken,Pumpkin Chix Chop Rice
19,594,Drink,Drink;Cold,RAINBOW SPRITE
96,594,Side,Dimsum;Pork,Radish Cake
17,909,Dessert,Dessert;Cold,Red Bean Snow
44,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
50,1394,Main,Rice;Pork,SH Pork Chop Rice
34,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
9,594,Drink,Drink;Cold,SOUR PLUM COKE
20,667,Dessert,Dessert;Cold,SOY MILK WITH GLUTINOUS BALL
43,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
84,594,Side,Dimsum;Pork,SPRING ROLL
58,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
12,1151,Main,Porridge;Seafood,Sampan Congee
9,1321,Main,Noodle;Seafood,Seafood Ee Noodle
8,1273,Main,Noodle;Seafood,Seafood Egg Hor Fun
23,1273,Main,Rice;Seafood,Seafood Muifan
22,1273,Main,Noodle;Seafood,Seafood Sauteed HF
16,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
64,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
207,545,Side,Dimsum;Seafood;Pork,Siew Mai
110,1394,Main,Noodle;Pork,Signature Fried Noodles
250,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
65,1200,Main,Porridge;Seafood,Sliced Empress Congee
9,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
25,352,Side,Bread,Soft Boiled Eggs
24,836,Side,Soup,Soup Of The Day
13,1030,Main,Porridge;Pork,Spicy Pork Por
48,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
5,352,Drink,Drink;Cold,Sprite
34,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
51,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
26,206,Drink,Drink;Hot,Teh
14,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
13,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
17,182,Side,Addons;Vegetarian,WHITE RICE
42,715,Side,Soup;Pork;Seafood,Wanton Soup
31,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
75,73,Drink,Drink;Hot,Warm Water
16,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
17,715,Drink,Drink;Cold,Watermelon Ice
10,715,Drink,Drink;Cold,Watermelon Ice-Blended
106,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
38,388,Drink,Drink;Hot,Yuzu Tea
