86,473,Drink,Drink;Hot,Hot Honey with Lemon
14,836,Drink,Drink;Cold,ICED MILO FLOAT
42,545,Drink,Drink;Cold,Ice Milo Dinosaur
172,473,Drink,Drink;Cold,Iced Coffee-Tea
12,836,Drink,Drink;Cold,Iced Coffee-Tea Float
30,594,Drink,Drink;Cold,Iced Honey Green Tea
95,594,Drink,Drink;Cold,Iced Lemon Tea
154,667,Drink,Drink;Cold,Iced Lychee Tea
234,473,Drink,Drink;Cold,Iced Milk Tea
14,836,Drink,Drink;Cold,Iced Milk Tea Float
26,667,Drink,Drink;Cold,Iced Peach Tea
57,473,Drink,Drink;Cold,Iced Soy Milk
32,667,Drink,Drink;Cold,Iced Yuzu Tea
27,352,Side,Bread;Sweet,Kaya Butter Bread
12,424,Side,Bread;Savoury,Kaya Butter Bread + Kopi
18,206,Drink,Drink;Hot,Kopi
54,473,Side,Bread;Savoury,L.Meat'N'Egg S'wich
17,473,Drink,Drink;Hot,LEMON COKE
12,242,Side,Addons;Pork,LUNCHEON MEAT (2pcs)
11,594,Drink,Drink;Cold,Lime Juice
18,594,Side,Fingerfood;Pork,Luncheon Meat Fries
26,1273,Main,Spaghetti;Pork,Luncheon Mushrm Cream Spag
48,473,Side,Bread;Savoury,Luncheon N Egg Sandwich
45,1067,Main,Noodlesoup;Pork,LuncheonMeatSoup Ndl
33,715,Drink,Drink;Cold,Lychee Ice-blended
121,836,Dessert,Dessert;Cold,Mango Pomelo
51,909,Dessert,Dessert;Cold,Mango SnowIce
62,424,Drink,Drink;Hot,Milk Tea
15,229,Drink,Drink;Hot,Milo
24,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
11,1394,Main,Baked Rice;Vegetarian,Mush Bk Rice
8,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
60,788,Side,Dimsum;Pork,Pan Fried Dumpling
6,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
30,1430,Drink,Drink;Cold,Peach Ice-blended
76,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
94,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
60,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
30,1394,Main,Rice;Pork,Pork Chop Frag Rice
42,1394,Main,Noodle;Pork,Pork Chop Noodle
26,1030,Main,Porridge;Pork,Pork N Century Egg Congee
26,1394,Main,Noodle;Pork,Pork Ribs BH
8,1030,Main,Porridge;Pork,Pork n Century Egg Congee
88,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
8,1067,Main,Rice;Chicken,Pumpkin Chix Chop Rice
24,594,Drink,Drink;Cold,RAINBOW SPRITE
54,594,Side,Dimsum;Pork,Radish Cake
12,909,Dessert,Dessert;Cold,Red Bean Snow
45,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
26,1394,Main,Rice;Pork,SH Pork Chop Rice
60,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
23,594,Drink,Drink;Cold,SOUR PLUM COKE
36,667,Dessert,Dessert;Cold,SOY MILK WITH GLUTINOUS BALL
34,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
76,594,Side,Dimsum;Pork,SPRING ROLL
53,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
11,1151,Main,Porridge;Seafood,Sampan Congee
23,1273,Main,Noodle;Seafood,Seafood Egg Hor Fun
23,1273,Main,Rice;Seafood,Seafood Muifan
26,1273,Main,Noodle;Seafood,Seafood Sauteed HF
15,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
85,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
97,545,Side,Dimsum;Seafood;Pork,Siew Mai
129,1394,Main,Noodle;Pork,Signature Fried Noodles
178,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
83,1200,Main,Porridge;Seafood,Sliced Empress Congee
8,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
45,352,Side,Bread,Soft Boiled Eggs
18,836,Side,Soup,Soup Of The Day
34,1030,Main,Porridge;Pork,Spicy Pork Por
39,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
8,352,Drink,Drink;Cold,Sprite
45,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
18,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
20,206,Drink,Drink;Hot,Teh
11,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
15,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
3,182,Side,Addons;Vegetarian,WHITE RICE
18,715,Side,Soup;Pork;Seafood,Wanton Soup
42,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
39,73,Drink,Drink;Hot,Warm Water
36,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
32,715,Drink,Drink;Cold,Watermelon Ice
26,715,Drink,Drink;Cold,Watermelon Ice-Blended
76,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
57,388,Drink,Drink;Hot,Yuzu Tea
