uscore,price,item_type,item_cat,item_desc
189,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
184,788,Side,Dimsum;Pork,Pan Fried Dumpling
46,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
14,1430,Drink,Drink;Cold,Peach Ice-blended
138,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
3207,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
1132,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
377,1394,Main,Rice;Pork,Pork Chop Frag Rice
1321,1394,Main,Noodle;Pork,Pork Chop Noodle
943,1394,Main,Noodle;Pork,Pork Ribs BH
92,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
189,1067,Main,Rice;Chicken,Pumpkin Chix Chop Rice
14,594,Drink,Drink;Cold,RAINBOW SPRITE
230,594,Side,Dimsum;Pork,Radish Cake
147,909,Dessert,Dessert;Cold,Red Bean Snow
377,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
755,1394,Main,Rice;Pork,SH Pork Chop Rice
189,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
755,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
184,594,Side,Dimsum;Pork,SPRING ROLL
377,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
189,1151,Main,Porridge;Seafood,Sampan Congee
189,1321,Main,Noodle;Seafood,Seafood Ee Noodle
377,1273,Main,Rice;Seafood,Seafood Muifan
189,1273,Main,Noodle;Seafood,Seafood Sauteed HF
566,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
147,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
735,545,Side,Dimsum;Seafood;Pork,Siew Mai
1886,1394,Main,Noodle;Pork,Signature Fried Noodles
2264,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
943,1200,Main,Porridge;Seafood,Sliced Empress Congee
189,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
46,352,Side,Bread,Soft Boiled Eggs
92,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
14,352,Drink,Drink;Cold,Sprite
138,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
125,206,Drink,Drink;Hot,Teh
189,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
566,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
46,715,Side,Soup;Pork;Seafood,Wanton Soup
943,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
194,73,Drink,Drink;Hot,Warm Water
14,715,Drink,Drink;Cold,Watermelon Ice
755,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
111,388,Drink,Drink;Hot,Yuzu Tea
