uscore,price,item_type,item_cat,item_desc
21,836,Drink,Drink;Cold,Iced Coffee-Tea Float
23,594,Drink,Drink;Cold,Iced Honey Green Tea
178,594,Drink,Drink;Cold,Iced Lemon Tea
172,667,Drink,Drink;Cold,Iced Lychee Tea
272,473,Drink,Drink;Cold,Iced Milk Tea
5,836,Drink,Drink;Cold,Iced Milk Tea Float
31,667,Drink,Drink;Cold,Iced Peach Tea
55,473,Drink,Drink;Cold,Iced Soy Milk
50,667,Drink,Drink;Cold,Iced Yuzu Tea
588,352,Side,Bread;Sweet,Kaya Butter Bread
2564,424,Side,Bread;Savoury,Kaya Butter Bread + Kopi
244,206,Drink,Drink;Hot,Kopi
1051,473,Side,Bread;Savoury,L.Meat'N'Egg S'wich
10,473,Drink,Drink;Hot,LEMON COKE
210,242,Side,Addons;Pork,LUNCHEON MEAT (2pcs)
17,594,Drink,Drink;Cold,Lime Juice
673,594,Side,Fingerfood;Pork,Luncheon Meat Fries
117,1273,Main,Spaghetti;Pork,Luncheon Mushrm Cream Spag
820,473,Side,Bread;Savoury,Luncheon N Egg Sandwich
225,1067,Main,Noodlesoup;Pork,LuncheonMeatSoup Ndl
20,715,Drink,Drink;Cold,Lychee Ice-blended
1126,836,Dessert,Dessert;Cold,Mango Pomelo
250,909,Dessert,Dessert;Cold,Mango SnowIce
230,424,Drink,Drink;Hot,Milk Tea
29,229,Drink,Drink;Hot,Milo
1934,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
147,1394,Main,Baked Rice;Vegetarian,Mush Bk Rice
98,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
4014,788,Side,Dimsum;Pork,Pan Fried Dumpling
610,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
14,1430,Drink,Drink;Cold,Peach Ice-blended
378,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
2496,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
852,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
117,1394,Main,Rice;Pork,Pork Chop Frag Rice
108,1394,Main,Noodle;Pork,Pork Chop Noodle
206,1030,Main,Porridge;Pork,Pork N Century Egg Congee
666,1394,Main,Noodle;Pork,Pork Ribs BH
108,1030,Main,Porridge;Pork,Pork n Century Egg Congee
883,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
147,1067,Main,Rice;Chicken,Pumpkin Chix Chop Rice
34,594,Drink,Drink;Cold,RAINBOW SPRITE
4687,594,Side,Dimsum;Pork,Radish Cake
192,909,Dessert,Dessert;Cold,Red Bean Snow
401,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
303,1394,Main,Rice;Pork,SH Pork Chop Rice
176,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
12,594,Drink,Drink;Cold,SOUR PLUM COKE
122,667,Dessert,Dessert;Cold,SOY MILK WITH GLUTINOUS BALL
1234,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
2669,594,Side,Dimsum;Pork,SPRING ROLL
470,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
489,1151,Main,Porridge;Seafood,Sampan Congee
157,1321,Main,Noodle;Seafood,Seafood Ee Noodle
196,1273,Main,Noodle;Seafood,Seafood Egg Hor Fun
186,1273,Main,Rice;Seafood,Seafood Muifan
744,1273,Main,Noodle;Seafood,Seafood Sauteed HF
69,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
570,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
8302,545,Side,Dimsum;Seafood;Pork,Siew Mai
1831,1394,Main,Noodle;Pork,Signature Fried Noodles
2898,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
979,1200,Main,Porridge;Seafood,Sliced Empress Congee
274,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
315,352,Side,Bread,Soft Boiled Eggs
946,836,Side,Soup,Soup Of The Day
147,1030,Main,Porridge;Pork,Spicy Pork Por
1135,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
5,352,Drink,Drink;Cold,Sprite
157,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
1660,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
114,206,Drink,Drink;Hot,Teh
245,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
157,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
631,182,Side,Addons;Vegetarian,WHITE RICE
1093,715,Side,Soup;Pork;Seafood,Wanton Soup
480,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
230,73,Drink,Drink;Hot,Warm Water
109,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
10,715,Drink,Drink;Cold,Watermelon Ice
5,715,Drink,Drink;Cold,Watermelon Ice-Blended
627,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
107,388,Drink,Drink;Hot,Yuzu Tea
