uscore,price,item_type,item_cat,item_desc
259,715,Side,Fingerfood;Chicken,Chicken with Seaweed
71,206,Drink,Drink;Hot,Chinese Tea
904,1515,Main,Bakedrice;Chicken,Chix Chop Bk Rice
1542,594,Side,Dimsum;Chicken,Chix Feet
187,594,Side,Fingerfood;Chicken,Chix Wing BP
298,594,Side,Fingerfood;Chicken,Chix Wing Home-made Sour 'N' Spicy Powde
855,594,Side,Fingerfood;Chicken,Chix Wing Honey Sweet Sauce
562,594,Side,Fingerfood;Chicken,Chix Wing Japanese Sesame Sauce
389,594,Side,Fingerfood;Chicken,Chix Wing Nachos Cheese
566,1442,Main,Spaghetti;Chicken,Chs Bk Pork Chop Spag
376,1200,Main,Noodle;Pork,Chye Poh N Floss Dry Noodles
177,836,Dessert,Dessert;Cold,Coffee-Tea Snow Ice
30,352,Drink,Drink;Cold,Coke
31,121,Drink,Drink;Cold,Coke Float (Promo)
107,73,Drink,Drink;Cold,Cold / Iced Water
312,594,Side,Bread;Sweet,Condensed & Peanut TT
1278,473,Side,Dimsum;Chicken,Custard Bun
937,100000,Side,Fingerfood;Seafood,Deep Fried Prawn (3pcs)
403,1151,Side,Fingerfood;Seafood,Deep-fried Prawns with Mango sauce
486,1273,Main,Friedrice;Pork,Diced Pork Fried Rice
245,473,Side,Bread;Savoury,Egg & Ham Sandwich
585,1394,Main,Noodle;Chicken,F'mented Pork Dry Curry Ramen
375,594,Side,Fingerfood;Vegetarian,F.Fries Curry Mayo
283,788,Side,Bread;Savoury,F.Toast Chicken Floss
624,2364,Side,Bread;Sweet,F.Toast Ice Cream
224,1273,Main,Noodle;Pork,Fermented Pork Dry Noodle
869,1394,Main,Western;Fish,Fish & Chips
528,1394,Main,Bakedrice;Fish,Fish Bk Rice
440,1273,Main,Noodle;Fish,Fish Egg Sauteed HF
258,1273,Main,Spaghetti;Fish,Fish Fillet Spag
953,1394,Main,Noodlesoup;Fish,Fish Papaya Soup Beehoon
361,1273,Main,Rice;Fish,Fish Slice Muifan
733,1030,Main,Porridge;Fish,Fish Slice Por
615,594,Side,Bread;Sweet,French Toast
50,594,Drink,Drink;Cold,Fresh  Lime Juice
100,352,Drink,Drink;Hot,Fresh Soy Milk
380,1394,Main,Noodle;Pork,Fried Spare Ribs Bee Hoon
255,121,Side,Fingerfood;Seafood,Fried Wanton 3pcs
706,958,Dessert,Dessert;Cold,Fruit Jelly Pudding
207,594,Side,Fingerfood;Chicken,HAM BO LO BUN
725,715,Side,Fingerfood;Chicken,HONEY CHICKEN WING (5pcs)
945,944,Main,Noodlesoup;Pork,Ham & Egg Soup Ndl
692,836,Side,Bread;Pork,Ham Egg Toast N French Fries
2334,594,Side,Dimsum;Seafood,Har Gao
65,352,Dessert,Dessert;Cold,Home-Made Cold Beancurd
417,1914,Dessert,Dessert;Cold,Homemade Cold Beancurd
244,424,Drink,Drink;Hot,Hot Coffee-Tea
38,473,Drink,Drink;Hot,Hot Honey Green Tea
127,473,Drink,Drink;Hot,Hot Honey with Lemon
20,836,Drink,Drink;Cold,ICED MILO FLOAT
147,545,Drink,Drink;Cold,Ice Milo Dinosaur
247,473,Drink,Drink;Cold,Iced Coffee-Tea
20,836,Drink,Drink;Cold,Iced Coffee-Tea Float
40,594,Drink,Drink;Cold,Iced Honey Green Tea
232,594,Drink,Drink;Cold,Iced Lemon Tea
238,667,Drink,Drink;Cold,Iced Lychee Tea
370,473,Drink,Drink;Cold,Iced Milk Tea
17,836,Drink,Drink;Cold,Iced Milk Tea Float
34,667,Drink,Drink;Cold,Iced Peach Tea
78,473,Drink,Drink;Cold,Iced Soy Milk
54,667,Drink,Drink;Cold,Iced Yuzu Tea
379,352,Side,Bread;Sweet,Kaya Butter Bread
668,424,Side,Bread;Savoury,Kaya Butter Bread + Kopi
171,206,Drink,Drink;Hot,Kopi
687,473,Side,Bread;Savoury,L.Meat'N'Egg S'wich
16,473,Drink,Drink;Hot,LEMON COKE
216,242,Side,Addons;Pork,LUNCHEON MEAT (2pcs)
18,594,Drink,Drink;Cold,Lime Juice
456,594,Side,Fingerfood;Pork,Luncheon Meat Fries
273,1273,Main,Spaghetti;Pork,Luncheon Mushrm Cream Spag
351,473,Side,Bread;Savoury,Luncheon N Egg Sandwich
1055,1067,Main,Noodlesoup;Pork,LuncheonMeatSoup Ndl
54,715,Drink,Drink;Cold,Lychee Ice-blended
575,836,Dessert,Dessert;Cold,Mango Pomelo
213,909,Dessert,Dessert;Cold,Mango SnowIce
214,424,Drink,Drink;Hot,Milk Tea
62,229,Drink,Drink;Hot,Milo
913,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
486,1394,Main,Baked Rice;Vegetarian,Mush Bk Rice
232,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
1556,788,Side,Dimsum;Pork,Pan Fried Dumpling
322,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
23,1430,Drink,Drink;Cold,Peach Ice-blended
259,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
2407,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
991,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
254,1394,Main,Rice;Pork,Pork Chop Frag Rice
285,1394,Main,Noodle;Pork,Pork Chop Noodle
220,1030,Main,Porridge;Pork,Pork N Century Egg Congee
904,1394,Main,Noodle;Pork,Pork Ribs BH
163,1030,Main,Porridge;Pork,Pork n Century Egg Congee
543,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
201,1067,Main,Rice;Chicken,Pumpkin Chix Chop Rice
58,594,Drink,Drink;Cold,RAINBOW SPRITE
1671,594,Side,Dimsum;Pork,Radish Cake
112,909,Dessert,Dessert;Cold,Red Bean Snow
600,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
611,1394,Main,Rice;Pork,SH Pork Chop Rice
266,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
21,594,Drink,Drink;Cold,SOUR PLUM COKE
120,667,Dessert,Dessert;Cold,SOY MILK WITH GLUTINOUS BALL
1127,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
1667,594,Side,Dimsum;Pork,SPRING ROLL
604,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
247,1151,Main,Porridge;Seafood,Sampan Congee
121,1321,Main,Noodle;Seafood,Seafood Ee Noodle
201,1273,Main,Noodle;Seafood,Seafood Egg Hor Fun
345,1273,Main,Rice;Seafood,Seafood Muifan
638,1273,Main,Noodle;Seafood,Seafood Sauteed HF
315,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
431,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
3141,545,Side,Dimsum;Seafood;Pork,Siew Mai
2297,1394,Main,Noodle;Pork,Signature Fried Noodles
2794,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
1093,1200,Main,Porridge;Seafood,Sliced Empress Congee
213,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
264,352,Side,Bread,Soft Boiled Eggs
168,836,Side,Soup,Soup Of The Day
224,1030,Main,Porridge;Pork,Spicy Pork Por
802,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
20,352,Drink,Drink;Cold,Sprite
395,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
552,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
91,206,Drink,Drink;Hot,Teh
281,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
235,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
370,182,Side,Addons;Vegetarian,WHITE RICE
360,715,Side,Soup;Pork;Seafood,Wanton Soup
771,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
162,73,Drink,Drink;Hot,Warm Water
95,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
32,715,Drink,Drink;Cold,Watermelon Ice
16,715,Drink,Drink;Cold,Watermelon Ice-Blended
1306,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
111,388,Drink,Drink;Hot,Yuzu Tea
