uscore,price,item_type,item_cat,item_desc
31,836,Drink,Drink;Cold,ICED MILO FLOAT
99,545,Drink,Drink;Cold,Ice Milo Dinosaur
88,473,Drink,Drink;Cold,Iced Coffee-Tea
8,836,Drink,Drink;Cold,Iced Coffee-Tea Float
27,594,Drink,Drink;Cold,Iced Honey Green Tea
282,594,Drink,Drink;Cold,Iced Lemon Tea
248,667,Drink,Drink;Cold,Iced Lychee Tea
767,473,Drink,Drink;Cold,Iced Milk Tea
88,836,Drink,Drink;Cold,Iced Milk Tea Float
38,667,Drink,Drink;Cold,Iced Peach Tea
76,473,Drink,Drink;Cold,Iced Soy Milk
27,667,Drink,Drink;Cold,Iced Yuzu Tea
1646,352,Side,Bread;Sweet,Kaya Butter Bread
1126,424,Side,Bread;Savoury,Kaya Butter Bread + Kopi
38,206,Drink,Drink;Hot,Kopi
1040,473,Side,Bread;Savoury,L.Meat'N'Egg S'wich
8,473,Drink,Drink;Hot,LEMON COKE
87,242,Side,Addons;Pork,LUNCHEON MEAT (2pcs)
50,594,Drink,Drink;Cold,Lime Juice
520,594,Side,Fingerfood;Pork,Luncheon Meat Fries
217,1273,Main,Spaghetti;Pork,Luncheon Mushrm Cream Spag
1126,473,Side,Bread;Savoury,Luncheon N Egg Sandwich
607,1067,Main,Noodlesoup;Pork,LuncheonMeatSoup Ndl
31,715,Drink,Drink;Cold,Lychee Ice-blended
1426,836,Dessert,Dessert;Cold,Mango Pomelo
419,909,Dessert,Dessert;Cold,Mango SnowIce
134,424,Drink,Drink;Hot,Milk Tea
34,229,Drink,Drink;Hot,Milo
1560,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
304,1394,Main,Baked Rice;Vegetarian,Mush Bk Rice
217,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
4246,788,Side,Dimsum;Pork,Pan Fried Dumpling
1040,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
27,1430,Drink,Drink;Cold,Peach Ice-blended
780,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
390,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
1085,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
217,1394,Main,Rice;Pork,Pork Chop Frag Rice
304,1394,Main,Noodle;Pork,Pork Chop Noodle
651,1030,Main,Porridge;Pork,Pork N Century Egg Congee
304,1394,Main,Noodle;Pork,Pork Ribs BH
43,1030,Main,Porridge;Pork,Pork n Century Egg Congee
1993,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
87,1067,Main,Rice;Chicken,Pumpkin Chix Chop Rice
122,594,Drink,Drink;Cold,RAINBOW SPRITE
2426,594,Side,Dimsum;Pork,Radish Cake
140,909,Dessert,Dessert;Cold,Red Bean Snow
564,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
174,1394,Main,Rice;Pork,SH Pork Chop Rice
347,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
15,594,Drink,Drink;Cold,SOUR PLUM COKE
224,667,Dessert,Dessert;Cold,SOY MILK WITH GLUTINOUS BALL
174,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
3119,594,Side,Dimsum;Pork,SPRING ROLL
347,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
260,1151,Main,Porridge;Seafood,Sampan Congee
43,1321,Main,Noodle;Seafood,Seafood Ee Noodle
174,1273,Main,Noodle;Seafood,Seafood Egg Hor Fun
217,1273,Main,Rice;Seafood,Seafood Muifan
347,1273,Main,Noodle;Seafood,Seafood Sauteed HF
87,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
699,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
3899,545,Side,Dimsum;Seafood;Pork,Siew Mai
1345,1394,Main,Noodle;Pork,Signature Fried Noodles
2950,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
1085,1200,Main,Porridge;Seafood,Sliced Empress Congee
87,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
607,352,Side,Bread,Soft Boiled Eggs
866,836,Side,Soup,Soup Of The Day
304,1030,Main,Porridge;Pork,Spicy Pork Por
1733,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
46,352,Drink,Drink;Cold,Sprite
390,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
1386,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
69,206,Drink,Drink;Hot,Teh
217,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
43,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
953,182,Side,Addons;Vegetarian,WHITE RICE
953,715,Side,Soup;Pork;Seafood,Wanton Soup
390,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
130,73,Drink,Drink;Hot,Warm Water
84,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
46,715,Drink,Drink;Cold,Watermelon Ice
31,715,Drink,Drink;Cold,Watermelon Ice-Blended
824,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
118,388,Drink,Drink;Hot,Yuzu Tea
