35,1273,Main,Spaghetti;Fish,Fish Fillet Spag
58,1394,Main,Noodlesoup;Fish,Fish Papaya Soup Beehoon
39,1273,Main,Rice;Fish,Fish Slice Muifan
50,1030,Main,Porridge;Fish,Fish Slice Por
50,594,Side,Bread;Sweet,French Toast
19,594,Drink,Drink;Cold,Fresh  Lime Juice
26,352,Drink,Drink;Hot,Fresh Soy Milk
35,1394,Main,Noodle;Pork,Fried Spare Ribs Bee Hoon
71,958,Dessert,Dessert;Cold,Fruit Jelly Pudding
25,594,Side,Fingerfood;Chicken,HAM BO LO BUN
84,715,Side,Fingerfood;Chicken,HONEY CHICKEN WING (5pcs)
58,944,Main,Noodlesoup;Pork,Ham & Egg Soup Ndl
19,836,Side,Bread;Pork,Ham Egg Toast N French Fries
176,594,Side,Dimsum;Seafood,Har Gao
9,352,Dessert,Dessert;Cold,Home-Made Cold Beancurd
62,1914,Dessert,Dessert;Cold,Homemade Cold Beancurd
40,424,Drink,Drink;Hot,Hot Coffee-Tea
9,473,Drink,Drink;Hot,Hot Honey Green Tea
33,473,Drink,Drink;Hot,Hot Honey with Lemon
9,836,Drink,Drink;Cold,ICED MILO FLOAT
73,545,Drink,Drink;Cold,Ice Milo Dinosaur
77,473,Drink,Drink;Cold,Iced Coffee-Tea
9,836,Drink,Drink;Cold,Iced Coffee-Tea Float
12,594,Drink,Drink;Cold,Iced Honey Green Tea
82,594,Drink,Drink;Cold,Iced Lemon Tea
101,667,Drink,Drink;Cold,Iced Lychee Tea
232,473,Drink,Drink;Cold,Iced Milk Tea
23,836,Drink,Drink;Cold,Iced Milk Tea Float
19,667,Drink,Drink;Cold,Iced Peach Tea
56,473,Drink,Drink;Cold,Iced Soy Milk
11,667,Drink,Drink;Cold,Iced Yuzu Tea
3,352,Side,Bread;Sweet,Kaya Butter Bread
37,424,Side,Bread;Savoury,Kaya Butter Bread + Kopi
26,206,Drink,Drink;Hot,Kopi
19,473,Side,Bread;Savoury,L.Meat'N'Egg S'wich
3,473,Drink,Drink;Hot,LEMON COKE
15,242,Side,Addons;Pork,LUNCHEON MEAT (2pcs)
6,594,Drink,Drink;Cold,Lime Juice
40,594,Side,Fingerfood;Pork,Luncheon Meat Fries
66,1273,Main,Spaghetti;Pork,Luncheon Mushrm Cream Spag
31,473,Side,Bread;Savoury,Luncheon N Egg Sandwich
50,1067,Main,Noodlesoup;Pork,LuncheonMeatSoup Ndl
25,715,Drink,Drink;Cold,Lychee Ice-blended
87,836,Dessert,Dessert;Cold,Mango Pomelo
25,909,Dessert,Dessert;Cold,Mango SnowIce
74,424,Drink,Drink;Hot,Milk Tea
29,229,Drink,Drink;Hot,Milo
37,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
62,1394,Main,Baked Rice;Vegetarian,Mush Bk Rice
35,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
115,788,Side,Dimsum;Pork,Pan Fried Dumpling
50,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
15,1430,Drink,Drink;Cold,Peach Ice-blended
22,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
116,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
151,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
15,1394,Main,Rice;Pork,Pork Chop Frag Rice
31,1394,Main,Noodle;Pork,Pork Chop Noodle
27,1030,Main,Porridge;Pork,Pork N Century Egg Congee
58,1394,Main,Noodle;Pork,Pork Ribs BH
12,1030,Main,Porridge;Pork,Pork n Century Egg Congee
31,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
4,1067,Main,Rice;Chicken,Pumpkin Chix Chop Rice
50,594,Drink,Drink;Cold,RAINBOW SPRITE
84,594,Side,Dimsum;Pork,Radish Cake
28,909,Dessert,Dessert;Cold,Red Bean Snow
108,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
77,1394,Main,Rice;Pork,SH Pork Chop Rice
31,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
9,594,Drink,Drink;Cold,SOUR PLUM COKE
22,667,Dessert,Dessert;Cold,SOY MILK WITH GLUTINOUS BALL
89,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
121,594,Side,Dimsum;Pork,SPRING ROLL
108,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
15,1151,Main,Porridge;Seafood,Sampan Congee
12,1321,Main,Noodle;Seafood,Seafood Ee Noodle
23,1273,Main,Noodle;Seafood,Seafood Egg Hor Fun
70,1273,Main,Rice;Seafood,Seafood Muifan
101,1273,Main,Noodle;Seafood,Seafood Sauteed HF
27,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
40,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
133,545,Side,Dimsum;Seafood;Pork,Siew Mai
170,1394,Main,Noodle;Pork,Signature Fried Noodles
279,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
124,1200,Main,Porridge;Seafood,Sliced Empress Congee
19,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
12,836,Side,Soup,Soup Of The Day
31,1030,Main,Porridge;Pork,Spicy Pork Por
68,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
17,352,Drink,Drink;Cold,Sprite
46,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
31,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
20,206,Drink,Drink;Hot,Teh
39,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
15,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
9,182,Side,Addons;Vegetarian,WHITE RICE
25,715,Side,Soup;Pork;Seafood,Wanton Soup
97,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
57,73,Drink,Drink;Hot,Warm Water
6,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
20,715,Drink,Drink;Cold,Watermelon Ice
29,715,Drink,Drink;Cold,Watermelon Ice-Blended
143,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
39,388,Drink,Drink;Hot,Yuzu Tea
