13,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
3,352,Drink,Drink;Cold,Sprite
49,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
37,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
47,206,Drink,Drink;Hot,Teh
7,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
16,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
5,182,Side,Addons;Vegetarian,WHITE RICE
42,715,Side,Soup;Pork;Seafood,Wanton Soup
23,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
58,73,Drink,Drink;Hot,Warm Water
3,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
17,715,Drink,Drink;Cold,Watermelon Ice
3,715,Drink,Drink;Cold,Watermelon Ice-Blended
49,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
20,388,Drink,Drink;Hot,Yuzu Tea
