uscore,price,item_type,item_cat,item_desc
8,594,Drink,Drink;Cold,Iced Honey Green Tea
47,594,Drink,Drink;Cold,Iced Lemon Tea
47,667,Drink,Drink;Cold,Iced Lychee Tea
219,473,Drink,Drink;Cold,Iced Milk Tea
16,836,Drink,Drink;Cold,Iced Milk Tea Float
55,473,Drink,Drink;Cold,Iced Soy Milk
47,667,Drink,Drink;Cold,Iced Yuzu Tea
5351,352,Side,Bread;Sweet,Kaya Butter Bread
1784,424,Side,Bread;Savoury,Kaya Butter Bread + Kopi
329,206,Drink,Drink;Hot,Kopi
2332,473,Side,Bread;Savoury,L.Meat'N'Egg S'wich
8,473,Drink,Drink;Hot,LEMON COKE
274,242,Side,Addons;Pork,LUNCHEON MEAT (2pcs)
137,594,Side,Fingerfood;Pork,Luncheon Meat Fries
412,473,Side,Bread;Savoury,Luncheon N Egg Sandwich
226,1067,Main,Noodlesoup;Pork,LuncheonMeatSoup Ndl
248,836,Dessert,Dessert;Cold,Mango Pomelo
62,909,Dessert,Dessert;Cold,Mango SnowIce
165,424,Drink,Drink;Hot,Milk Tea
251,229,Drink,Drink;Hot,Milo
549,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
113,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
2058,788,Side,Dimsum;Pork,Pan Fried Dumpling
137,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
549,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
2830,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
340,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
340,1030,Main,Porridge;Pork,Pork N Century Egg Congee
453,1394,Main,Noodle;Pork,Pork Ribs BH
226,1030,Main,Porridge;Pork,Pork n Century Egg Congee
137,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
113,1067,Main,Rice;Chicken,Pumpkin Chix Chop Rice
16,594,Drink,Drink;Cold,RAINBOW SPRITE
3704,594,Side,Dimsum;Pork,Radish Cake
62,909,Dessert,Dessert;Cold,Red Bean Snow
340,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
113,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
566,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
2881,594,Side,Dimsum;Pork,SPRING ROLL
113,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
793,1151,Main,Porridge;Seafood,Sampan Congee
113,1321,Main,Noodle;Seafood,Seafood Ee Noodle
453,1273,Main,Noodle;Seafood,Seafood Sauteed HF
340,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
186,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
4939,545,Side,Dimsum;Seafood;Pork,Siew Mai
1585,1394,Main,Noodle;Pork,Signature Fried Noodles
2491,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
793,1200,Main,Porridge;Seafood,Sliced Empress Congee
113,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
549,352,Side,Bread,Soft Boiled Eggs
823,836,Side,Soup,Soup Of The Day
226,1030,Main,Porridge;Pork,Spicy Pork Por
274,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
340,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
274,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
188,206,Drink,Drink;Hot,Teh
137,182,Side,Addons;Vegetarian,WHITE RICE
274,715,Side,Soup;Pork;Seafood,Wanton Soup
793,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
94,73,Drink,Drink;Hot,Warm Water
8,715,Drink,Drink;Cold,Watermelon Ice
566,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
86,388,Drink,Drink;Hot,Yuzu Tea
