37,206,Drink,Drink;Hot,Kopi
53,473,Side,Bread;Savoury,L.Meat'N'Egg S'wich
11,473,Drink,Drink;Hot,LEMON COKE
22,242,Side,Addons;Pork,LUNCHEON MEAT (2pcs)
10,594,Drink,Drink;Cold,Lime Juice
42,594,Side,Fingerfood;Pork,Luncheon Meat Fries
22,1273,Main,Spaghetti;Pork,Luncheon Mushrm Cream Spag
38,473,Side,Bread;Savoury,Luncheon N Egg Sandwich
52,1067,Main,Noodlesoup;Pork,LuncheonMeatSoup Ndl
23,715,Drink,Drink;Cold,Lychee Ice-blended
159,836,Dessert,Dessert;Cold,Mango Pomelo
33,909,Dessert,Dessert;Cold,Mango SnowIce
78,424,Drink,Drink;Hot,Milk Tea
27,229,Drink,Drink;Hot,Milo
102,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
23,1394,Main,Baked Rice;Vegetarian,Mush Bk Rice
24,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
119,788,Side,Dimsum;Pork,Pan Fried Dumpling
33,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
10,1430,Drink,Drink;Cold,Peach Ice-blended
19,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
147,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
63,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
17,1394,Main,Rice;Pork,Pork Chop Frag Rice
20,1394,Main,Noodle;Pork,Pork Chop Noodle
22,1030,Main,Porridge;Pork,Pork N Century Egg Congee
55,1394,Main,Noodle;Pork,Pork Ribs BH
11,1030,Main,Porridge;Pork,Pork n Century Egg Congee
67,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
16,1067,Main,Rice;Chicken,Pumpkin Chix Chop Rice
30,594,Drink,Drink;Cold,RAINBOW SPRITE
104,594,Side,Dimsum;Pork,Radish Cake
18,909,Dessert,Dessert;Cold,Red Bean Snow
40,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
34,1394,Main,Rice;Pork,SH Pork Chop Rice
17,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
11,594,Drink,Drink;Cold,SOUR PLUM COKE
31,667,Dessert,Dessert;Cold,SOY MILK WITH GLUTINOUS BALL
71,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
102,594,Side,Dimsum;Pork,SPRING ROLL
45,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
23,1151,Main,Porridge;Seafood,Sampan Congee
14,1321,Main,Noodle;Seafood,Seafood Ee Noodle
15,1273,Main,Noodle;Seafood,Seafood Egg Hor Fun
25,1273,Main,Rice;Seafood,Seafood Muifan
47,1273,Main,Noodle;Seafood,Seafood Sauteed HF
16,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
96,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
185,545,Side,Dimsum;Seafood;Pork,Siew Mai
119,1394,Main,Noodle;Pork,Signature Fried Noodles
234,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
75,1200,Main,Porridge;Seafood,Sliced Empress Congee
13,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
9,352,Side,Bread,Soft Boiled Eggs
47,836,Side,Soup,Soup Of The Day
16,1030,Main,Porridge;Pork,Spicy Pork Por
61,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
9,352,Drink,Drink;Cold,Sprite
29,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
30,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
39,206,Drink,Drink;Hot,Teh
15,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
13,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
32,182,Side,Addons;Vegetarian,WHITE RICE
49,715,Side,Soup;Pork;Seafood,Wanton Soup
46,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
92,73,Drink,Drink;Hot,Warm Water
25,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
14,715,Drink,Drink;Cold,Watermelon Ice
9,715,Drink,Drink;Cold,Watermelon Ice-Blended
89,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
56,388,Drink,Drink;Hot,Yuzu Tea
