145,473,Drink,Drink;Cold,Iced Milk Tea
9,836,Drink,Drink;Cold,Iced Milk Tea Float
18,667,Drink,Drink;Cold,Iced Peach Tea
34,473,Drink,Drink;Cold,Iced Soy Milk
24,667,Drink,Drink;Cold,Iced Yuzu Tea
17,352,Side,Bread;Sweet,Kaya Butter Bread
22,424,Side,Bread;Savoury,Kaya Butter Bread + Kopi
34,206,Drink,Drink;Hot,Kopi
25,473,Side,Bread;Savoury,L.Meat'N'Egg S'wich
10,473,Drink,Drink;Hot,LEMON COKE
18,242,Side,Addons;Pork,LUNCHEON MEAT (2pcs)
9,594,Drink,Drink;Cold,Lime Juice
30,594,Side,Fingerfood;Pork,Luncheon Meat Fries
30,1273,Main,Spaghetti;Pork,Luncheon Mushrm Cream Spag
19,473,Side,Bread;Savoury,Luncheon N Egg Sandwich
100,1067,Main,Noodlesoup;Pork,LuncheonMeatSoup Ndl
25,715,Drink,Drink;Cold,Lychee Ice-blended
90,836,Dessert,Dessert;Cold,Mango Pomelo
30,909,Dessert,Dessert;Cold,Mango SnowIce
66,424,Drink,Drink;Hot,Milk Tea
30,229,Drink,Drink;Hot,Milo
80,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
39,1394,Main,Baked Rice;Vegetarian,Mush Bk Rice
36,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
83,788,Side,Dimsum;Pork,Pan Fried Dumpling
25,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
13,1430,Drink,Drink;Cold,Peach Ice-blended
10,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
227,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
106,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
24,1394,Main,Rice;Pork,Pork Chop Frag Rice
23,1394,Main,Noodle;Pork,Pork Chop Noodle
27,1030,Main,Porridge;Pork,Pork N Century Egg Congee
94,1394,Main,Noodle;Pork,Pork Ribs BH
14,1030,Main,Porridge;Pork,Pork n Century Egg Congee
46,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
25,1067,Main,Rice;Chicken,Pumpkin Chix Chop Rice
32,594,Drink,Drink;Cold,RAINBOW SPRITE
81,594,Side,Dimsum;Pork,Radish Cake
13,909,Dessert,Dessert;Cold,Red Bean Snow
63,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
52,1394,Main,Rice;Pork,SH Pork Chop Rice
26,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
10,594,Drink,Drink;Cold,SOUR PLUM COKE
18,667,Dessert,Dessert;Cold,SOY MILK WITH GLUTINOUS BALL
109,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
91,594,Side,Dimsum;Pork,SPRING ROLL
76,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
35,1151,Main,Porridge;Seafood,Sampan Congee
17,1321,Main,Noodle;Seafood,Seafood Ee Noodle
25,1273,Main,Noodle;Seafood,Seafood Egg Hor Fun
43,1273,Main,Rice;Seafood,Seafood Muifan
70,1273,Main,Noodle;Seafood,Seafood Sauteed HF
22,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
52,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
137,545,Side,Dimsum;Seafood;Pork,Siew Mai
201,1394,Main,Noodle;Pork,Signature Fried Noodles
292,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
112,1200,Main,Porridge;Seafood,Sliced Empress Congee
20,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
8,352,Side,Bread,Soft Boiled Eggs
26,836,Side,Soup,Soup Of The Day
26,1030,Main,Porridge;Pork,Spicy Pork Por
51,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
9,352,Drink,Drink;Cold,Sprite
38,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
22,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
34,206,Drink,Drink;Hot,Teh
25,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
22,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
22,182,Side,Addons;Vegetarian,WHITE RICE
28,715,Side,Soup;Pork;Seafood,Wanton Soup
64,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
78,73,Drink,Drink;Hot,Warm Water
15,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
15,715,Drink,Drink;Cold,Watermelon Ice
10,715,Drink,Drink;Cold,Watermelon Ice-Blended
159,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
55,388,Drink,Drink;Hot,Yuzu Tea
