uscore,price,item_type,item_cat,item_desc
61,206,Drink,Drink;Hot,Chinese Tea
1032,1515,Main,Bakedrice;Chicken,Chix Chop Bk Rice
825,594,Side,Dimsum;Chicken,Chix Feet
151,594,Side,Fingerfood;Chicken,Chix Wing BP
279,594,Side,Fingerfood;Chicken,Chix Wing Home-made Sour 'N' Spicy Powde
1015,594,Side,Fingerfood;Chicken,Chix Wing Honey Sweet Sauce
442,594,Side,Fingerfood;Chicken,Chix Wing Japanese Sesame Sauce
291,594,Side,Fingerfood;Chicken,Chix Wing Nachos Cheese
468,1442,Main,Spaghetti;Chicken,Chs Bk Pork Chop Spag
370,1200,Main,Noodle;Pork,Chye Poh N Floss Dry Noodles
212,836,Dessert,Dessert;Cold,Coffee-Tea Snow Ice
36,352,Drink,Drink;Cold,Coke
24,121,Drink,Drink;Cold,Coke Float (Promo)
127,73,Drink,Drink;Cold,Cold / Iced Water
252,594,Side,Bread;Sweet,Condensed & Peanut TT
813,473,Side,Dimsum;Chicken,Custard Bun
487,100000,Side,Fingerfood;Seafood,Deep Fried Prawn (3pcs)
377,1151,Side,Fingerfood;Seafood,Deep-fried Prawns with Mango sauce
564,1273,Main,Friedrice;Pork,Diced Pork Fried Rice
139,473,Side,Bread;Savoury,Egg & Ham Sandwich
555,1394,Main,Noodle;Chicken,F'mented Pork Dry Curry Ramen
317,594,Side,Fingerfood;Vegetarian,F.Fries Curry Mayo
160,788,Side,Bread;Savoury,F.Toast Chicken Floss
552,2364,Side,Bread;Sweet,F.Toast Ice Cream
188,1273,Main,Noodle;Pork,Fermented Pork Dry Noodle
958,1394,Main,Western;Fish,Fish & Chips
612,1394,Main,Bakedrice;Fish,Fish Bk Rice
516,1273,Main,Noodle;Fish,Fish Egg Sauteed HF
254,1273,Main,Spaghetti;Fish,Fish Fillet Spag
782,1394,Main,Noodlesoup;Fish,Fish Papaya Soup Beehoon
477,1273,Main,Rice;Fish,Fish Slice Muifan
853,1030,Main,Porridge;Fish,Fish Slice Por
519,594,Side,Bread;Sweet,French Toast
46,594,Drink,Drink;Cold,Fresh  Lime Juice
106,352,Drink,Drink;Hot,Fresh Soy Milk
397,1394,Main,Noodle;Pork,Fried Spare Ribs Bee Hoon
33,121,Side,Fingerfood;Seafood,Fried Wanton 3pcs
1114,958,Dessert,Dessert;Cold,Fruit Jelly Pudding
226,594,Side,Fingerfood;Chicken,HAM BO LO BUN
605,715,Side,Fingerfood;Chicken,HONEY CHICKEN WING (5pcs)
806,944,Main,Noodlesoup;Pork,Ham & Egg Soup Ndl
332,836,Side,Bread;Pork,Ham Egg Toast N French Fries
1552,594,Side,Dimsum;Seafood,Har Gao
129,352,Dessert,Dessert;Cold,Home-Made Cold Beancurd
829,1914,Dessert,Dessert;Cold,Homemade Cold Beancurd
141,424,Drink,Drink;Hot,Hot Coffee-Tea
45,473,Drink,Drink;Hot,Hot Honey Green Tea
161,473,Drink,Drink;Hot,Hot Honey with Lemon
23,836,Drink,Drink;Cold,ICED MILO FLOAT
141,545,Drink,Drink;Cold,Ice Milo Dinosaur
196,473,Drink,Drink;Cold,Iced Coffee-Tea
25,836,Drink,Drink;Cold,Iced Coffee-Tea Float
44,594,Drink,Drink;Cold,Iced Honey Green Tea
245,594,Drink,Drink;Cold,Iced Lemon Tea
262,667,Drink,Drink;Cold,Iced Lychee Tea
333,473,Drink,Drink;Cold,Iced Milk Tea
21,836,Drink,Drink;Cold,Iced Milk Tea Float
43,667,Drink,Drink;Cold,Iced Peach Tea
78,473,Drink,Drink;Cold,Iced Soy Milk
55,667,Drink,Drink;Cold,Iced Yuzu Tea
231,352,Side,Bread;Sweet,Kaya Butter Bread
291,424,Side,Bread;Savoury,Kaya Butter Bread + Kopi
80,206,Drink,Drink;Hot,Kopi
335,473,Side,Bread;Savoury,L.Meat'N'Egg S'wich
24,473,Drink,Drink;Hot,LEMON COKE
246,242,Side,Addons;Pork,LUNCHEON MEAT (2pcs)
20,594,Drink,Drink;Cold,Lime Juice
395,594,Side,Fingerfood;Pork,Luncheon Meat Fries
322,1273,Main,Spaghetti;Pork,Luncheon Mushrm Cream Spag
264,473,Side,Bread;Savoury,Luncheon N Egg Sandwich
1089,1067,Main,Noodlesoup;Pork,LuncheonMeatSoup Ndl
60,715,Drink,Drink;Cold,Lychee Ice-blended
906,836,Dessert,Dessert;Cold,Mango Pomelo
296,909,Dessert,Dessert;Cold,Mango SnowIce
154,424,Drink,Drink;Hot,Milk Tea
70,229,Drink,Drink;Hot,Milo
1068,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
388,1394,Main,Baked Rice;Vegetarian,Mush Bk Rice
385,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
1098,788,Side,Dimsum;Pork,Pan Fried Dumpling
359,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
29,1430,Drink,Drink;Cold,Peach Ice-blended
122,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
2411,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
1119,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
260,1394,Main,Rice;Pork,Pork Chop Frag Rice
227,1394,Main,Noodle;Pork,Pork Chop Noodle
298,1030,Main,Porridge;Pork,Pork N Century Egg Congee
997,1394,Main,Noodle;Pork,Pork Ribs BH
158,1030,Main,Porridge;Pork,Pork n Century Egg Congee
611,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
269,1067,Main,Rice;Chicken,Pumpkin Chix Chop Rice
74,594,Drink,Drink;Cold,RAINBOW SPRITE
1062,594,Side,Dimsum;Pork,Radish Cake
129,909,Dessert,Dessert;Cold,Red Bean Snow
650,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
570,1394,Main,Rice;Pork,SH Pork Chop Rice
272,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
23,594,Drink,Drink;Cold,SOUR PLUM COKE
174,667,Dessert,Dessert;Cold,SOY MILK WITH GLUTINOUS BALL
1158,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
1178,594,Side,Dimsum;Pork,SPRING ROLL
773,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
382,1151,Main,Porridge;Seafood,Sampan Congee
188,1321,Main,Noodle;Seafood,Seafood Ee Noodle
263,1273,Main,Noodle;Seafood,Seafood Egg Hor Fun
448,1273,Main,Rice;Seafood,Seafood Muifan
716,1273,Main,Noodle;Seafood,Seafood Sauteed HF
227,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
511,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
1816,545,Side,Dimsum;Seafood;Pork,Siew Mai
2122,1394,Main,Noodle;Pork,Signature Fried Noodles
3097,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
1197,1200,Main,Porridge;Seafood,Sliced Empress Congee
215,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
110,352,Side,Bread,Soft Boiled Eggs
329,836,Side,Soup,Soup Of The Day
298,1030,Main,Porridge;Pork,Spicy Pork Por
662,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
23,352,Drink,Drink;Cold,Sprite
406,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
288,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
79,206,Drink,Drink;Hot,Teh
260,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
221,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
291,182,Side,Addons;Vegetarian,WHITE RICE
383,715,Side,Soup;Pork;Seafood,Wanton Soup
692,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
184,73,Drink,Drink;Hot,Warm Water
147,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
34,715,Drink,Drink;Cold,Watermelon Ice
23,715,Drink,Drink;Cold,Watermelon Ice-Blended
1671,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
131,388,Drink,Drink;Hot,Yuzu Tea
