58,594,Side,Fingerfood;Chicken,Chix Wing Honey Sweet Sauce
34,594,Side,Fingerfood;Chicken,Chix Wing Japanese Sesame Sauce
11,594,Side,Fingerfood;Chicken,Chix Wing Nachos Cheese
30,1442,Main,Spaghetti;Chicken,Chs Bk Pork Chop Spag
15,1200,Main,Noodle;Pork,Chye Poh N Floss Dry Noodles
21,836,Dessert,Dessert;Cold,Coffee-Tea Snow Ice
12,352,Drink,Drink;Cold,Coke
9,121,Drink,Drink;Cold,Coke Float (Promo)
57,73,Drink,Drink;Cold,Cold / Iced Water
16,594,Side,Bread;Sweet,Condensed & Peanut TT
69,473,Side,Dimsum;Chicken,Custard Bun
44,100000,Side,Fingerfood;Seafood,Deep Fried Prawn (3pcs)
32,1151,Side,Fingerfood;Seafood,Deep-fried Prawns with Mango sauce
44,1273,Main,Friedrice;Pork,Diced Pork Fried Rice
11,473,Side,Bread;Savoury,Egg & Ham Sandwich
40,1394,Main,Noodle;Chicken,F'mented Pork Dry Curry Ramen
13,594,Side,Fingerfood;Vegetarian,F.Fries Curry Mayo
16,788,Side,Bread;Savoury,F.Toast Chicken Floss
30,2364,Side,Bread;Sweet,F.Toast Ice Cream
11,1273,Main,Noodle;Pork,Fermented Pork Dry Noodle
65,1394,Main,Western;Fish,Fish & Chips
39,1394,Main,Bakedrice;Fish,Fish Bk Rice
88,1273,Main,Noodle;Fish,Fish Egg Sauteed HF
14,1273,Main,Spaghetti;Fish,Fish Fillet Spag
90,1394,Main,Noodlesoup;Fish,Fish Papaya Soup Beehoon
40,1273,Main,Rice;Fish,Fish Slice Muifan
116,1030,Main,Porridge;Fish,Fish Slice Por
29,594,Side,Bread;Sweet,French Toast
20,594,Drink,Drink;Cold,Fresh  Lime Juice
52,352,Drink,Drink;Hot,Fresh Soy Milk
39,1394,Main,Noodle;Pork,Fried Spare Ribs Bee Hoon
14,121,Side,Fingerfood;Seafood,Fried Wanton 3pcs
58,958,Dessert,Dessert;Cold,Fruit Jelly Pudding
6,594,Side,Fingerfood;Chicken,HAM BO LO BUN
38,715,Side,Fingerfood;Chicken,HONEY CHICKEN WING (5pcs)
53,944,Main,Noodlesoup;Pork,Ham & Egg Soup Ndl
21,836,Side,Bread;Pork,Ham Egg Toast N French Fries
183,594,Side,Dimsum;Seafood,Har Gao
7,352,Dessert,Dessert;Cold,Home-Made Cold Beancurd
30,1914,Dessert,Dessert;Cold,Homemade Cold Beancurd
106,424,Drink,Drink;Hot,Hot Coffee-Tea
15,473,Drink,Drink;Hot,Hot Honey Green Tea
51,473,Drink,Drink;Hot,Hot Honey with Lemon
10,836,Drink,Drink;Cold,ICED MILO FLOAT
27,545,Drink,Drink;Cold,Ice Milo Dinosaur
69,473,Drink,Drink;Cold,Iced Coffee-Tea
7,836,Drink,Drink;Cold,Iced Coffee-Tea Float
15,594,Drink,Drink;Cold,Iced Honey Green Tea
83,594,Drink,Drink;Cold,Iced Lemon Tea
83,667,Drink,Drink;Cold,Iced Lychee Tea
121,473,Drink,Drink;Cold,Iced Milk Tea
6,836,Drink,Drink;Cold,Iced Milk Tea Float
18,667,Drink,Drink;Cold,Iced Peach Tea
29,473,Drink,Drink;Cold,Iced Soy Milk
24,667,Drink,Drink;Cold,Iced Yuzu Tea
8,352,Side,Bread;Sweet,Kaya Butter Bread
39,424,Side,Bread;Savoury,Kaya Butter Bread + Kopi
113,206,Drink,Drink;Hot,Kopi
23,473,Side,Bread;Savoury,L.Meat'N'Egg S'wich
5,473,Drink,Drink;Hot,LEMON COKE
3,242,Side,Addons;Pork,LUNCHEON MEAT (2pcs)
11,594,Drink,Drink;Cold,Lime Juice
16,594,Side,Fingerfood;Pork,Luncheon Meat Fries
23,1273,Main,Spaghetti;Pork,Luncheon Mushrm Cream Spag
12,473,Side,Bread;Savoury,Luncheon N Egg Sandwich
46,1067,Main,Noodlesoup;Pork,LuncheonMeatSoup Ndl
14,715,Drink,Drink;Cold,Lychee Ice-blended
70,836,Dessert,Dessert;Cold,Mango Pomelo
28,909,Dessert,Dessert;Cold,Mango SnowIce
111,424,Drink,Drink;Hot,Milk Tea
13,229,Drink,Drink;Hot,Milo
85,1151,Side,Vegetable;Seafood,Minced Kai Lan W Silver Fish
20,1394,Main,Baked Rice;Vegetarian,Mush Bk Rice
12,1200,Main,Spaghetti;Vegetarian,Mushroom Cream Spag
148,788,Side,Dimsum;Pork,Pan Fried Dumpling
15,1030,Side,Vegetable;Vegetarian,Paoched Lettuce
9,1430,Drink,Drink;Cold,Peach Ice-blended
7,594,Side,Bread;Sweet,Peanut Butter Milk Thick Toast
262,1394,Main,Noodle;Pork,Pork Chop Bee Hoon
90,1515,Main,Bakedrice;Pork,Pork Chop Bk Rice
28,1394,Main,Rice;Pork,Pork Chop Frag Rice
15,1394,Main,Noodle;Pork,Pork Chop Noodle
61,1030,Main,Porridge;Pork,Pork N Century Egg Congee
111,1394,Main,Noodle;Pork,Pork Ribs BH
8,1030,Main,Porridge;Pork,Pork n Century Egg Congee
29,836,Side,Fingerfood;Chicken,Prawn Paste Chicken
32,1067,Main,Rice;Chicken,Pumpkin Chix Chop Rice
20,594,Drink,Drink;Cold,RAINBOW SPRITE
135,594,Side,Dimsum;Pork,Radish Cake
14,909,Dessert,Dessert;Cold,Red Bean Snow
61,1757,Main,Spaghetti;Seafood,SCALLOP CREAM SAUCE SPAGHETTI
36,1394,Main,Rice;Pork,SH Pork Chop Rice
31,1515,Main,Noodle;Duck,SMOKED DUCK DRY CURRY RAMEN
6,594,Drink,Drink;Cold,SOUR PLUM COKE
16,667,Dessert,Dessert;Cold,SOY MILK WITH GLUTINOUS BALL
159,1273,Main,Noodle;Pork;Seafood,SPECIAL STIR FRIED BEE HOON
99,594,Side,Dimsum;Pork,SPRING ROLL
57,1273,Main,Friedrice;Seafood,Sambal Seafood Fried Rice
44,1151,Main,Porridge;Seafood,Sampan Congee
12,1321,Main,Noodle;Seafood,Seafood Ee Noodle
19,1273,Main,Noodle;Seafood,Seafood Egg Hor Fun
39,1273,Main,Rice;Seafood,Seafood Muifan
80,1273,Main,Noodle;Seafood,Seafood Sauteed HF
7,1030,Main,Soup;Seafood;Pork,Seafood and Slice Pork Macaroni Soup
57,667,Dessert,Dessert;Cold,Sesame Cream Glutinous Ball
222,545,Side,Dimsum;Seafood;Pork,Siew Mai
243,1394,Main,Noodle;Pork,Signature Fried Noodles
286,1394,Main,Friedrice;Pork;Seafood;Chicken,Signature Fried Rice
140,1200,Main,Porridge;Seafood,Sliced Empress Congee
24,1273,Main,Noodle;Fish,Sliced Fish Egg Hor Fun
37,352,Side,Bread,Soft Boiled Eggs
22,836,Side,Soup,Soup Of The Day
14,1030,Main,Porridge;Pork,Spicy Pork Por
34,242,Side,Fingerfood;Vegetarian,Spicy Sour Fries
4,352,Drink,Drink;Cold,Sprite
26,944,Main,Noodlesoup;Pork,Spy P.Dices Soup Ndl
41,594,Side,Dimsum;Pork,Steam Pork Spare Ribs
76,206,Drink,Drink;Hot,Teh
27,1030,Main,Noodle;Vegetarian,VEGETARIAN HOR FUN
15,1151,Main,Noodle;Vegetarian,VEGETARIAN RAMEN
8,182,Side,Addons;Vegetarian,WHITE RICE
20,715,Side,Soup;Pork;Seafood,Wanton Soup
77,1079,Main,Noodle;Pork;Seafood,Wanton Soup Noodle
102,73,Drink,Drink;Hot,Warm Water
9,788,Dessert,Dessert;Cold,Watermelon 'N' Jelly
11,715,Drink,Drink;Cold,Watermelon Ice
4,715,Drink,Drink;Cold,Watermelon Ice-Blended
108,1394,Main,Rice;Chicken,Yao Ma Tei Chix Rice
49,388,Drink,Drink;Hot,Yuzu Tea
